,id,make,model,true,predict,score,max_depth,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,alpha_value,trainScore
10845,3157545,Volkswagen,Polo,9.305195902988862,9.282458904991836,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11002,3157899,Peugeot,208,10.165659490817816,10.092787073147452,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5763,3136572,Renault,Kadjar,9.735068900911164,9.785586238777906,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6210,3137859,Ford,Transit Custom,9.735068900911164,9.808783958083115,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5294,3135310,Toyota,Corolla,10.203406942652387,10.326467136933315,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11916,3159913,Renault,Kadjar,9.99857043378282,9.962030987814632,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8798,3153068,Volkswagen,Polo,9.07680897935166,9.057500537716002,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11207,3158295,Kia,Sportage,10.201738576337144,10.285128663870072,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11198,3158281,Nissan,Note,9.615138591096644,9.55073945945173,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7840,3150822,Volkswagen,Golf,9.8492953234527,9.71894392695134,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4214,3109724,Nissan,Micra,10.132613175527885,10.03455386134569,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7989,3151147,Skoda,Kodiaq,10.455790955748428,10.483516795110067,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7010,3140270,Audi,A6,10.714395546283317,10.757345129651812,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8725,3152891,Hyundai,i40,9.29605924737872,9.206090269664504,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9926,3155659,Nissan,Qashqai,9.792555991828847,9.665705477269658,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1162,3092189,Audi,A6,10.163926888594034,9.978021139521507,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8813,3153091,Nissan,Qashqai,8.697846691109495,8.809843497581307,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8221,3151748,Volkswagen,T-Roc,10.388841510328449,10.475799307324342,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15002,3165750,Toyota,Yaris,9.328123407632566,9.316840773543198,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
107,3085102,Volkswagen,Polo,9.795345393916424,9.873032131147935,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12796,3161607,Bmw,5 Series,10.432644132986843,10.29011966680887,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3324,3104729,Citroen,Grand C4 Picasso,9.792555991828847,9.705494551660054,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
785,3089614,Ford,Kuga,10.085809109330082,9.894960444043315,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5347,3135469,Peugeot,3008,10.307284603543595,10.302704834134019,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16141,3167629,Ford,Focus,10.077440859659566,10.085007933188535,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2260,3099288,Ford,Focus,9.849559210510572,9.80169915550936,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13778,3163543,Hyundai,i40,9.07680897935166,9.057535663145314,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11386,3158862,Volkswagen,Polo,9.738023112808596,9.79388113436855,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
487,3087490,Mercedes-benz,CLA Class,10.595383951194421,10.295040523528407,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6187,3137795,Renault,Trafic,9.726153537253213,9.518931872203643,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1726,3096001,Toyota,Avensis,8.25582842728183,8.477422497324415,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10400,3156652,Volkswagen,up!,8.980927207648378,9.033087125114204,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11055,3157985,Volkswagen,Golf,10.165659490817816,10.034741269508347,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8107,3151399,Opel,Crossland X,10.1226230824528,10.447926756021596,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15200,3166067,Ford,Fiesta,8.496990484098719,8.634696167028997,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5550,3135932,Mazda,CX-5,9.994241915804592,10.291481349511988,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8549,3152470,Mercedes-benz,E Class,9.61547209118311,9.730886370904187,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1378,3093615,Audi,A6,10.736287973911258,10.716332126298568,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6550,3138833,Bmw,5 Series,10.163926888594034,10.37120282379202,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9712,3155194,Nissan,X-Trail,10.448569664980209,10.16086880878362,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11759,3159636,Volkswagen,Polo,9.564512185696797,9.590270400847794,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3398,3105108,Ford,Mondeo,9.975808214115753,9.87201781636498,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8882,3153245,Hyundai,Santa Fe,10.777914080311584,10.517040329188914,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13400,3162837,Kia,Sportage,10.341742483467284,10.220554528497681,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7043,3140341,Ford,Focus,9.46877384406884,9.401105293148515,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1740,3096079,Volkswagen,Transporter,10.050613617426421,10.091037883604375,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2453,3100255,Toyota,Landcruiser,10.839580911706463,10.887257689946921,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7289,3141104,Volkswagen,Passat,8.986571625268054,8.844889618083737,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13948,3163921,Renault,Captur,10.201738576337144,10.417528500777374,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13147,3162302,Mercedes-benz,A Class,10.340128278112742,10.288663512132981,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10202,3156199,Toyota,Yaris,9.383452989684827,9.525175206282032,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
502,3087661,Ford,Fiesta,9.605755144230846,9.662326435961692,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11245,3158365,Ford,Kuga,9.849559210510572,10.017553147280353,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1478,3094296,Hyundai,Tucson,10.220121446937677,10.362149034747482,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2907,3102694,Volkswagen,Tiguan,10.837618202538614,10.684620387546182,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12315,3160650,Nissan,Qashqai,9.546455401949554,9.495424360456923,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13600,3163241,Skoda,Fabia,9.468464892185638,9.441508604942644,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11158,3158199,Nissan,Qashqai,10.221759448941915,10.126503445304278,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1781,3096346,Volkswagen,Polo,9.543234787249512,9.650991854863749,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9872,3155553,Volkswagen,Golf,9.738023112808596,9.618072136619709,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1750,3096142,Opel,Insignia,9.949893925350283,9.755807164050005,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9873,3155554,Volkswagen,Polo,9.612466578818832,9.605399673088352,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3525,3105889,Volkswagen,Passat,10.116580767996837,9.923568622007238,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6531,3138788,Toyota,Avensis,9.608310798322087,9.58826131776944,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
609,3088397,Peugeot,5008,8.83927669058535,8.968190078036246,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11023,3157928,Nissan,Micra,9.383452989684827,9.566378043625788,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7354,3141301,Volkswagen,Caddy,9.780359005054978,10.185148428633639,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7246,3140971,Peugeot,3008,10.401227936753463,10.217444692107646,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8597,3152579,Mercedes-benz,C Class,9.61547209118311,9.785733141314086,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11775,3159667,Honda,Jazz,9.296518068217235,9.309894728142375,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9618,3154961,Volkswagen,Tiguan,10.203592144986466,10.195951838938848,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10385,3156623,Ford,Transit Connect,9.825255704266555,9.84186245641627,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15653,3166875,Nissan,Qashqai,8.809116258125274,8.941914365269744,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
512,3087699,Ford,Fiesta,9.605755144230846,9.733609077717757,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11495,3159084,Toyota,Yaris,9.392245175273795,9.48326898057118,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8068,3151302,Volkswagen,Polo,9.21024036697585,9.108466123415761,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1849,3096857,Opel,Astra,8.846496938558838,8.94322367447563,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10312,3156477,Volkswagen,Polo,9.546455401949554,9.530554765709237,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9794,3155370,Land,ROVER Range Rover Sport,10.914178959831768,10.944642146420806,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16511,3168212,Hyundai,i30,9.132378830506472,9.087312669869391,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6035,3137433,Kia,Ceed,9.67721410821299,9.425142355998188,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16931,3168848,Renault,Captur,9.673445259530762,9.782688641938362,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9373,3154407,Mercedes-benz,CLA Class,10.239781201782993,10.397995524760017,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5561,3135982,Toyota,Landcruiser,10.388995368317829,10.470338672897782,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5885,3136979,Skoda,Kodiaq,10.461673747661957,10.454200128376797,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15940,3167310,Bmw,5 Series,10.163926888594034,10.17109469007836,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13784,3163560,Volkswagen,Golf,9.409191230721348,9.496054091227679,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5,3084431,Ford,Kuga,9.99857043378282,9.848334068992598,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1887,3097125,Mazda,Demio,9.185022563991893,9.13905234204249,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
17155,3169258,Honda,HR-V,9.822819649468673,9.905600188615011,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12597,3161170,Ford,Focus,9.543234787249512,9.578280780936309,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10824,3157510,Bmw,X5,10.967335848767897,11.093298287941819,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14123,3164251,Volkswagen,Touran,10.081633737919603,9.903004561752299,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6462,3138613,Volkswagen,Caddy,9.680344001221918,9.398902131053216,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
87,3084920,Nissan,X-Trail,10.106224294072675,10.274956333405013,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9028,3153549,Volkswagen,up!,8.980927207648378,9.678188889625972,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4941,3134109,Seat,Ibiza,10.04107321548869,9.982274230762407,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2626,3101157,Ford,Focus,9.90323752128092,9.838279087469564,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4396,3110856,Opel,Astra,7.4673710669175595,7.8690834366191496,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13968,3163949,Volkswagen,Passat,9.90323752128092,9.857716231935326,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5223,3135053,Skoda,Octavia,10.106428396532818,10.165882247630552,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12836,3161691,Volkswagen,Golf,8.086410275323782,8.046064798253585,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11709,3159545,Mercedes-benz,CLA Class,10.489884363149192,10.702095517879906,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9418,3154512,Volkswagen,up!,9.301094735244646,9.16889228042474,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13121,3162232,Kia,Rio,9.581559041355757,9.5995920684509,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11616,3159339,Nissan,Qashqai,10.292145542327912,10.276563813327114,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15088,3165871,Hyundai,i40,9.07680897935166,8.956317868708744,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2321,3099650,Suzuki,Vitara,10.083723602839061,10.287942340038736,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
7742,3150595,Audi,A1,9.578449693540579,9.32903291687421,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6986,3140213,Volkswagen,Golf,9.104979856318357,8.947421652491984,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
16938,3168860,Volkswagen,Golf,8.846496938558838,8.83902091977206,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
11231,3158339,Seat,Leon,10.340128278112742,10.300804442082365,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
8963,3153423,Ford,Kuga,10.388841510328449,10.334472966833673,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2839,3102371,Volkswagen,Tiguan,10.083723602839061,10.276134269643714,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15745,3167019,Kia,Sportage,10.273325483001141,10.21002340446935,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5673,3136326,Audi,A1,10.043032079974024,9.994037705011955,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15334,3166294,Honda,Fit,9.506734385029985,9.475032360161904,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14533,3164961,Audi,A6,10.402746539930654,10.236145380485178,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
23,3084572,Mercedes-benz,A Class,10.34158118013602,10.247752839338817,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5621,3136166,Ford,Transit,10.083723602839061,9.960493595405186,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12242,3160535,Kia,Sportage,9.332115428902103,9.413984809787998,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
17220,3169369,Volkswagen,Golf,9.528794103094718,9.361841785157278,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12721,3161391,Nissan,Juke,10.165659490817816,10.155740506119752,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9391,3154448,Volkswagen,Transporter,10.282848218558184,10.327205818489032,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
10303,3156463,Toyota,Vitz,9.680031452383618,9.626799920833998,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3251,3104385,Kia,Sportage,9.99857043378282,9.985708510749916,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5897,3137074,Mini,Hatch,9.994241915804592,9.813674154594406,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12976,3161981,Volkswagen,Tiguan,9.392661928770137,9.355719849059154,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
14443,3164787,Volkswagen,up!,9.158520623246385,9.009278277088523,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13761,3163513,Volkswagen,Caddy,9.612466578818832,9.455037518435912,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3796,3107463,Ford,Kuga,9.883284845218608,9.80278010849661,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
910,3090602,Audi,A3,9.996522418503318,10.184139396164095,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
12484,3160988,Volkswagen,Passat,10.489884363149192,10.35239868546334,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3086,3103546,Nissan,Qashqai,9.468851067127684,9.416392014019616,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
321,3086353,Audi,A3,9.98736903651683,9.921205296885917,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4012,3108702,Skoda,Fabia,9.598930562859502,9.66743130063889,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3605,3106305,Mercedes-benz,A Class,10.968112078915977,11.02918252002791,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
15753,3167030,Kia,Sportage,10.163926888594034,9.980401693381934,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
17492,3169776,Toyota,Auris,9.680031452383618,9.544087476166808,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
2091,3098363,Mazda,Mazda2,9.432683603119623,9.454965110124796,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9933,3155674,Kia,Sportage,10.16199824768763,10.00996296301543,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
152,3085299,Audi,A5,9.464982590349763,9.644402825917364,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
13925,3163805,Toyota,Auris,9.67721410821299,9.238100350609281,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4299,3110055,Toyota,Hilux,10.083723602839061,9.838776228382303,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
6877,3139876,Honda,Fit,9.67721410821299,9.506486453535349,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
5497,3135807,Volkswagen,Tiguan,10.371927459805681,10.44842681502342,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4627,3133156,Volkswagen,Touareg,11.044472632617147,10.945111959151633,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
4855,3133820,Hyundai,Tucson,10.402746539930654,10.324814466745089,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
1238,3092686,Audi,A6,10.043032079974024,10.094313941339138,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
3429,3105259,Ford,Focus,9.259130536145614,9.347992163882015,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
9637,3155003,Volkswagen,Passat,9.543234787249512,9.631292939829288,-0.027317243474706012,6,12,0,9,6,0.0,600,58,0.009443624894093243
