,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,make,model
3,0.0011968612670898438,0.00039887429708787493,0.0009972572326660157,9.536743164062499e-08,4,{'alpha': 4},-0.02945437225071958,-0.007826772890361629,-0.005350424189886586,-0.026675734400366212,-0.07574948493647736,-0.02901135773356227,0.02529320202659148,4,-0.018634756495915523,-0.02316534812288121,-0.023179789904151257,-0.01831076918712171,-0.014410005326991163,-0.019540133807412173,0.003317786581654499,Mercedes-benz,A Class
4,0.0011968135833740235,0.000399017333984375,0.000997447967529297,1.1680077279964342e-07,5,{'alpha': 5},-0.030312818874317287,-0.007673551699436678,-0.004831249845709057,-0.025642080638194484,-0.07910805987693592,-0.029513552186918684,0.026688739132306124,5,-0.019307621005655213,-0.023782934622720662,-0.023865217647538597,-0.019010731644561015,-0.014750200627525568,-0.02014334110960021,0.0034107536544356653,Mercedes-benz,A Class
5,0.0013962268829345703,0.0004886749801690862,0.0009973526000976562,1.784161275279017e-07,6,{'alpha': 6},-0.03126429322654329,-0.007590333189551775,-0.004445003754377939,-0.024787885788188666,-0.08216355141414373,-0.030050213474561084,0.02794651699500169,6,-0.020022910524242946,-0.024442445059046785,-0.024589618233901,-0.01975547785308188,-0.015112317853571,-0.020784553904768722,0.0035120376485778685,Mercedes-benz,A Class
6,0.0011970043182373048,0.0003989219950512487,0.0009972572326660157,9.536743164062499e-08,7,{'alpha': 7},-0.03228950994284449,-0.0075644435245432904,-0.0041644029714489736,-0.02408144757393712,-0.08496937612222151,-0.030613836026999075,0.029089007286978934,7,-0.020767715242845187,-0.025132942476894352,-0.025341751873918853,-0.020532731717654736,-0.01549320571038354,-0.021453669404339334,0.0036193928334479607,Mercedes-benz,A Class
7,0.0011966705322265625,0.00039885045166786345,0.0009975910186767578,1.784161275279017e-07,8,{'alpha': 8},-0.03337349520975527,-0.007586319676687305,-0.003969668312238444,-0.02349912128628839,-0.08756675676743646,-0.031199072250481175,0.03013415252102833,8,-0.021532872687037196,-0.025846568411281107,-0.026113716550831542,-0.021333735755638142,-0.015890506926394467,-0.022143480066236492,0.0037310545786005274,Mercedes-benz,A Class
8,0.0011967182159423827,0.00039882659912109374,0.000997304916381836,0.0,9,{'alpha': 9},-0.034504467629444556,-0.007648571177610273,-0.003846009843763266,-0.023022669944443325,-0.08998795203749269,-0.03180193412655082,0.03109633576965026,9,-0.02231178560714051,-0.02657756825923565,-0.02689986851926368,-0.02215209707777297,-0.01630238493067344,-0.02284874087881725,0.003845626048935588,Mercedes-benz,A Class
0,0.0011967182159423827,0.0009771163471641285,0.0007979869842529297,0.0009773304693091126,1,{'alpha': 1},-0.013725784809073783,-0.17401782025144225,-0.013877853364536669,-0.019372128797459302,-0.024315606640170913,-0.04906183877253658,0.06260096122170784,9,-0.045371740560544285,-0.010163862541763689,-0.04531603920565996,-0.04465733609482353,-0.04329737966348692,-0.037761271613255674,0.013818935820893961,Mercedes-benz,E Class
1,0.0011967182159423827,0.0009771163471641285,0.0007977962493896484,0.0009770968677642084,2,{'alpha': 2},-0.013930152742237335,-0.1702357751033265,-0.01366439190010377,-0.01970310604831643,-0.0242355430820172,-0.04835379377520024,0.06106735782823846,8,-0.045483642237128405,-0.010407391705129233,-0.04548969401239954,-0.04479752651795067,-0.043456435302318096,-0.03792693795498519,0.01377973013310053,Mercedes-benz,E Class
2,0.0015955924987792968,0.0007977963705155685,0.0003989219665527344,0.0007978439331054689,3,{'alpha': 3},-0.014145982445055535,-0.16714668065136784,-0.013577240771371778,-0.02016341248738958,-0.024439004852134415,-0.04789446424146383,0.05976101199860147,7,-0.04559184970095825,-0.01062071761818337,-0.045647448105290804,-0.04493839303359798,-0.043611587213302674,-0.03808199913426662,0.013750217000465054,Mercedes-benz,E Class
3,0.0011966705322265625,0.000977077460115401,0.0007979869842529297,0.0009773304693091126,4,{'alpha': 4},-0.014352002995177927,-0.16442779025432133,-0.013537984105399397,-0.02069101838392917,-0.024758528592350674,-0.0475534648662357,0.05858361219220185,6,-0.045703006453598864,-0.01083438992540902,-0.04579771855597615,-0.045078920259146754,-0.04376391507420868,-0.038235590053667896,0.013719820767621068,Mercedes-benz,E Class
4,0.0011968612670898438,0.000977233147935074,0.0007978439331054688,0.000977155265241817,5,{'alpha': 5},-0.014548994006904698,-0.16197654497808045,-0.013524018776194418,-0.021257285632841284,-0.02514119777126872,-0.04728960823305792,0.05750372199636764,5,-0.045819899364229456,-0.011057887437570012,-0.045946691148607804,-0.04522103609484372,-0.0439161406900178,-0.038392330947053764,0.013686143508612829,Mercedes-benz,E Class
5,0.0011968135833740235,0.0009771942027107523,0.0007979393005371094,0.0009772720660146167,6,{'alpha': 6},-0.014739180570793375,-0.15974309764573694,-0.0135267162246293,-0.021846713662546795,-0.0255636136662889,-0.04708386435399906,0.05650557241578783,4,-0.04594366931623925,-0.011294338618167117,-0.046097938339567934,-0.04536621214281002,-0.044070308171306805,-0.03855449331761822,0.01364875998638283,Mercedes-benz,E Class
6,0.0011967182159423827,0.0009771163471641285,0.001196908950805664,0.0009772720776476962,7,{'alpha': 7},-0.014924254491488417,-0.15769658489753854,-0.013542027728463045,-0.022449935932146343,-0.026013310586250456,-0.046925222727177356,0.05557902857465205,3,-0.04607470350905335,-0.011544445742999603,-0.04625342020009614,-0.045515299601122126,-0.04422772638068306,-0.03872311908679086,0.013607835468600001,Mercedes-benz,E Class
7,0.0011967658996582032,0.0009771552768762868,0.0011967658996582032,0.0009771552768762868,8,{'alpha': 8},-0.015105357109029627,-0.15581494805275467,-0.013567700444991167,-0.023060851089249757,-0.026482813351659213,-0.04680633400953689,0.05471659727058452,2,-0.04621302187654017,-0.01180787611456732,-0.046414163111006164,-0.04566871673364669,-0.0443891761951589,-0.038898590806183846,0.013563721351029772,Mercedes-benz,E Class
8,0.0011968612670898438,0.0009772331363015311,0.0007978439331054688,0.000977155265241817,9,{'alpha': 9},-0.015283251411849701,-0.1540810198598283,-0.01360229298564149,-0.02367527642142826,-0.02696726416561144,-0.046721820968871834,0.05391228080169153,1,-0.04635846151179596,-0.012083847225199187,-0.04658065312009393,-0.04582661430946746,-0.04455509075083922,-0.03908093338347915,0.013516815326560233,Mercedes-benz,E Class
0,0.001595783233642578,0.0004886556006187716,0.000997304916381836,0.0006306756304350771,1,{'alpha': 1},-0.01643374600859648,-0.022519602019195572,-0.018948281810620585,-0.01952063857888202,-0.013720276701748076,-0.01822850902380855,0.0029714132562547735,9,-0.013537025855580472,-0.012240196802279108,-0.01223149787026624,-0.012348185415030508,-0.013512118824767395,-0.012773804953584744,0.0006144265848708448,Mercedes-benz,C Class
1,0.001396322250366211,0.0004887917809386431,0.00079803466796875,0.00039901736247607795,2,{'alpha': 2},-0.0162890004601754,-0.020116053311614184,-0.0191966318500258,-0.01893895782324441,-0.013815684469588188,-0.017671265582929592,0.002310278576034232,8,-0.013706258872172495,-0.0124958210949542,-0.012327777876876058,-0.012483660557477379,-0.013651432304340738,-0.012932990141164174,0.0006121110041111947,Mercedes-benz,C Class
2,0.0011967182159423827,0.0003988265991210938,0.0009974002838134765,1.1680077279964343e-07,3,{'alpha': 3},-0.01629333159714385,-0.018652666631773528,-0.019371112978606553,-0.018496700142172137,-0.01393395941281029,-0.01734955415250127,0.001994123348988606,6,-0.013861690077297853,-0.012745000335533701,-0.01243266778543414,-0.01262676966046533,-0.013786593033835476,-0.0130905441785133,0.0006076904978342399,Mercedes-benz,C Class
3,0.0011968135833740235,0.00039889816388262293,0.000997447967529297,1.9073486328125e-07,4,{'alpha': 4},-0.01635815404018185,-0.017757019183349383,-0.019517902564224414,-0.018130067766550774,-0.014068689313309256,-0.017166366573523134,0.001846950130241583,4,-0.01401050574302767,-0.012992374141807967,-0.012545900964360271,-0.01277536671647794,-0.013923021635857277,-0.013249433840306224,0.0006031133879215401,Mercedes-benz,C Class
4,0.0011968135833740235,0.0003988981353824061,0.000797891616821289,0.00039894584759375934,5,{'alpha': 5},-0.016454706381789214,-0.017256733783254093,-0.019655121333166527,-0.017818378274767628,-0.014220312684000442,-0.01708105049139558,0.0017763155870466547,2,-0.014158989032222376,-0.01324220023691565,-0.012668552879655334,-0.012930707701578751,-0.014064931796811123,-0.013413076329436646,0.0005995822895873642,Mercedes-benz,C Class
5,0.001396322250366211,0.0004885971595254055,0.000997161865234375,1.1680077279964342e-07,6,{'alpha': 6},-0.016570918214603422,-0.017050783257217202,-0.019791018615439675,-0.01755132487691219,-0.014389035306217038,-0.017070616054077906,0.001736239479226252,1,-0.014310939507544718,-0.013496659277804355,-0.012801314659639528,-0.013093957210404718,-0.014214625438873594,-0.013583499218853382,0.0005977449150395604,Mercedes-benz,C Class
6,0.0011968135833740235,0.00039901741945947783,0.000997447967529297,1.9073486328124998e-07,7,{'alpha': 7},-0.016700774580773365,-0.01707226566112937,-0.019929687020069704,-0.017322434848748007,-0.014574499443371034,-0.0171199323108183,0.0017083865252839135,3,-0.014468546513714379,-0.013756694342614539,-0.012944484232465202,-0.013265825002315155,-0.014373249833010438,-0.013761759984823943,0.0005978936117498939,Mercedes-benz,C Class
7,0.0013964653015136718,0.0004885777489655962,0.0009329795837402343,0.0005348775181318928,8,{'alpha': 8},-0.016840872698273574,-0.017273671550360758,-0.02007325495716689,-0.017127067037434652,-0.014776014793757819,-0.017218176207398735,0.0016893410306740592,5,-0.014633043445189045,-0.014022601438950195,-0.013098097993948682,-0.013446650710434448,-0.014541302094345404,-0.013948339136573553,0.0006000901976560556,Mercedes-benz,C Class
8,0.0011967658996582032,0.000977155265241817,0.0011968612670898438,0.0009772331363015311,9,{'alpha': 9},-0.01698908871152759,-0.017619754701321363,-0.020222845516725645,-0.01696162177510609,-0.014992740834871787,-0.017357210307910494,0.0016830635397663577,7,-0.014805093964558853,-0.014294350409141723,-0.01326203175171171,-0.013636521520273755,-0.014718912143657236,-0.014143381957868656,0.0006042474554225905,Mercedes-benz,C Class
0,0.0015956878662109375,0.0007978439473547264,0.0011968135833740235,0.0009771942027107523,1,{'alpha': 1},-0.004840210676818192,-0.006506189652463892,-0.017481895777200492,-0.006345474266994661,-0.004708429392467478,-0.007976439953188943,0.00481022250083117,2,-0.005771084874008088,-0.005241674864107516,-0.0037162800479927983,-0.005553216891750525,-0.00576502397419456,-0.005209456130410697,0.0007710858312307734,Mercedes-benz,CLA Class
1,0.000797891616821289,0.0009772136685366603,0.0011967182159423827,0.0009771163355291948,2,{'alpha': 2},-0.004844473633050712,-0.0060423799757890915,-0.018022498335672467,-0.00593058159540526,-0.004813738902381576,-0.007930734488459821,0.005072491684769694,1,-0.00602259119179619,-0.005500804433510456,-0.003892230216644444,-0.005820713866929451,-0.006010477934080211,-0.0054493635285921506,0.0008010806103717475,Mercedes-benz,CLA Class
2,0.0011968612670898438,0.0009772331363015311,0.0007978439331054688,0.000977155276876287,3,{'alpha': 3},-0.004995510420988983,-0.005763732053295808,-0.018534849191818168,-0.005854828922402179,-0.005087253902179899,-0.008047234898137008,0.005255199188588623,3,-0.006332892331912822,-0.005815813237725912,-0.0041048219328580085,-0.006125053883324399,-0.006319826571808603,-0.005739681591525948,0.0008385154876371055,Mercedes-benz,CLA Class
3,0.0007978439331054688,0.000977155265241817,0.0011967658996582032,0.000977155265241817,4,{'alpha': 4},-0.005265445187117949,-0.005622408529871761,-0.019024000758215972,-0.0059357759685775575,-0.005485193884705214,-0.00826656486569769,0.005383108961407583,4,-0.006690838189892966,-0.006176573739038236,-0.004356929636043247,-0.0064670220564216506,-0.006678924377367512,-0.006074057599752722,0.0008786058481262241,Mercedes-benz,CLA Class
4,0.0011967658996582032,0.0009771552652418167,0.0011967658996582032,0.000977155276876287,5,{'alpha': 5},-0.0056305359492158456,-0.005585024207379912,-0.019500156808639868,-0.00611236427820325,-0.005978527481760742,-0.008561321745039922,0.0054731012021180785,5,-0.007087764915079099,-0.006574938836464207,-0.0046469789015766,-0.006842076302964261,-0.007077725574728998,-0.006445896906162633,0.0009187946374182411,Mercedes-benz,CLA Class
5,0.0011968612670898438,0.0009772331363015311,0.0011967182159423827,0.0009771163355291948,6,{'alpha': 6},-0.006072627203309482,-0.005628308896671459,-0.01997073234867421,-0.006354826841298649,-0.006546765835090372,-0.008914652225008835,0.005536671533461768,6,-0.007516899799772871,-0.00700450488390044,-0.004971840456941577,-0.00724544741308758,-0.007508689914435094,-0.006849476493627512,0.0009577431869628902,Mercedes-benz,CLA Class
6,0.0015956878662109375,0.0007978439331054688,0.001196908950805664,0.0009772720776476962,7,{'alpha': 7},-0.006577746368009106,-0.005735567154425753,-0.020440472324867322,-0.006645602310577863,-0.00717472713508504,-0.009314823058593016,0.005581890059778211,7,-0.007972854189030949,-0.007460211368139081,-0.0053279987220506584,-0.007672976795239745,-0.00796597023140962,-0.007280002261174009,0.000994768111022027,Mercedes-benz,CLA Class
7,0.0011968612670898438,0.0009772331363015311,0.0011967658996582032,0.000977155276876287,8,{'alpha': 8},-0.007134897471988889,-0.0058944499390476595,-0.020912239428087988,-0.006973118755566039,-0.007850743959683118,-0.00975308991087474,0.005614584789084674,8,-0.008451231610077813,-0.007937970716498436,-0.0057119835904544825,-0.00812114515103556,-0.008444897677297563,-0.007733445749072772,0.0010295465929953834,Mercedes-benz,CLA Class
8,0.0011968135833740235,0.0009771942027107525,0.000797891616821289,0.0009772136685366605,9,{'alpha': 9},-0.007735232105808192,-0.006095567858364163,-0.021387642988839616,-0.007329195180935728,-0.008565599432936919,-0.010222647513376922,0.005639060570639976,9,-0.008948363927818368,-0.008434402834363726,-0.006120530671642233,-0.008586966913235704,-0.008941652882581346,-0.008206383445928275,0.0010619580587828297,Mercedes-benz,CLA Class
0,0.001396512985229492,0.0004885387067869067,0.0007978439331054688,0.00039892196655273433,1,{'alpha': 1},-0.011515340897582393,-0.0053982308510976155,-0.005432460872922549,-0.0061904887381608745,-0.007990200106721508,-0.0073053442932969875,0.0023056788930735715,1,-0.00468212040007108,-0.005491836399378038,-0.005157607724967034,-0.0051647852566455025,-0.005198875136476044,-0.00513904498350754,0.00025993408483553554,Mercedes-benz,GLE Class
1,0.0011966705322265625,0.0003988504516678635,0.000797891616821289,0.00039894581909694896,2,{'alpha': 2},-0.014166408901039708,-0.005433757106468012,-0.005042313055728995,-0.005244265239446183,-0.008769643232316266,-0.007731277506999833,0.003498098891343412,2,-0.005486047353630871,-0.006388851494817419,-0.006272164643896261,-0.006124649047217385,-0.006152243208026569,-0.006084791149517701,0.0003137496088598384,Mercedes-benz,GLE Class
2,0.0011969566345214843,0.0003989458475937594,0.0009972095489501954,1.1680077279964342e-07,3,{'alpha': 3},-0.016754964890358298,-0.0057887244114260255,-0.005504559288387598,-0.004742353666086198,-0.010298949073624478,-0.00861791026597652,0.004511202396283884,3,-0.006384158548323831,-0.007398813270440958,-0.007416491092107425,-0.007219734649422258,-0.007153222753761163,-0.007114484062811127,0.00037894724522693807,Mercedes-benz,GLE Class
3,0.0011968135833740235,0.0003988981353824061,0.000997447967529297,1.1680077279964342e-07,4,{'alpha': 4},-0.019271184398627697,-0.006318562013864122,-0.006316940270127719,-0.004536942673290317,-0.011976737931165075,-0.009684073457414986,0.005409735946879537,4,-0.007362041089376595,-0.008470122962051787,-0.008572966231031777,-0.008386528253895196,-0.008187741219753885,-0.008195879951221847,0.0004356841868132201,Mercedes-benz,GLE Class
4,0.0011967658996582032,0.00039892196655273433,0.0007978439331054688,0.00039892196655273444,5,{'alpha': 5},-0.02173441663743904,-0.006956727526056017,-0.007307132346352488,-0.004546733119006966,-0.013674958919458819,-0.010843993709662667,0.006227220779722315,5,-0.008396537172643914,-0.009580661320380502,-0.009737672754963508,-0.0095967245792983,-0.009245959613007095,-0.009311511088058663,0.0004851549466415758,Mercedes-benz,GLE Class
5,0.0011968612670898438,0.0003989935313048969,0.000997304916381836,1.5078914929239175e-07,6,{'alpha': 6},-0.02415227009259903,-0.00766623401933813,-0.008396799420209454,-0.004719446594457703,-0.01535371822502016,-0.012057693670324894,0.006981110104025433,6,-0.00946888720788551,-0.010717503211539874,-0.010907803204573895,-0.010833572533279953,-0.010320643625707792,-0.010449681956597404,0.0005305816633189959,Mercedes-benz,GLE Class
