dealer,county,make,model,vehicle_year,mileage,last_updated,price,transmission,engine,body,fuel,doors,mpg,owners,color,tax,nct_month,nct_year,download_date,page_id
Dkm motors,Kildare,Ford,Transit,2018.0,113567.0, 7 days ago,17886.0,Manual,2.0,Van,Diesel,3.0,33.0,1.0,White,333.0,None,NaN,2022-09-01,3136497
Ald carmarket,Dublin,Volkswagen,Golf,2020.0,27753.0, 6 days ago,52950.0,Automatic,2.0,Hatchback,Petrol,5.0,NaN,1.0,Blue,600.0,June,2024.0,2022-09-01,3136501
Eco motors,Dublin,Bmw,3 Series,2010.0,260882.0, 27 days ago,8995.0,Manual,2.0,Coupe,Diesel,2.0,50.0,2.0,Black,270.0,July,2023.0,2022-09-01,3136502
Sarsfield motor company,Dublin,Volkswagen,Polo,2013.0,96000.0, 4 hours ago,12999.0,Automatic,1.2,Hatchback,Petrol,5.0,NaN,1.0,Orange,NaN,None,NaN,2022-09-01,3136504
Albert berry motors ltd.,Monaghan,Opel,Corsa,2016.0,166100.0, 10 days ago,9950.0,Manual,1.4,Hatchback,Petrol,5.0,46.0,4.0,Blue,200.0,July,2022.0,2022-09-01,3136505
Eco motors,Dublin,Toyota,Corolla,2010.0,116213.0, 1 month ago,6995.0,Manual,1.3,Saloon,Petrol,4.0,41.0,3.0,Red,280.0,February,2023.0,2022-09-01,3136512
M.daffy car sales lisselton,Kerry,Ford,Mondeo,2013.0,350837.0, 6 days ago,7950.0,Manual,1.6,Estate,Diesel,5.0,55.0,3.0,Black,200.0,March,2024.0,2022-09-01,3136514
Tadg riordan motors tallaght toyota limited,Dublin,Toyota,Yaris,2019.0,26854.0, 13 days ago,17950.0,Manual,1.0,Hatchback,Petrol,4.0,50.0,1.0,White,180.0,March,2023.0,2022-09-01,3136516
Lambe bros,Offaly,Nissan,Qashqai,2020.0,50080.0, 21 days ago,31000.0,Manual,1.5,Mpv,Diesel,4.0,56.0,1.0,Grey,190.0,February,2024.0,2022-09-01,3136519
Tadg riordan motors ashbourne toyota limited,Meath,Toyota,Yaris,2018.0,53600.0, 1 month ago,14495.0,Manual,1.0,Hatchback,Petrol,4.0,51.0,1.0,Bronze,180.0,July,2022.0,2022-09-01,3136525
Rathfarnham ford,Dublin,Mercedes-benz,C Class,2016.0,88030.0, 2 hours ago,26995.0,Automatic,2.0,Saloon,Hybrid,4.0,NaN,1.0,Blue,170.0,October,2022.0,2022-09-01,3136526
Joe lynch &amp; sons ltd,Westmeath,Toyota,Corolla,2016.0,137067.0, 1 month ago,14495.0,Manual,1.4,Saloon,Diesel,4.0,57.0,2.0,Bronze,180.0,August,2022.0,2022-09-01,3136527
Citroen south dublin,Dublin,Mercedes-benz,C Class,2016.0,88030.0, 2 hours ago,26995.0,Automatic,2.0,Saloon,Hybrid,4.0,NaN,1.0,Blue,170.0,October,2022.0,2022-09-01,3136531
As cars ltd,Dublin,Dacia,Duster,2013.0,127137.0, 5 hours ago,7995.0,Manual,1.5,Suv,Diesel,5.0,47.0,2.0,Silver,270.0,July,2023.0,2022-09-01,3136534
As cars ltd,Dublin,Nissan,Qashqai,2012.0,193120.0, 2 hours ago,7995.0,Manual,1.6,Suv,Diesel,5.0,46.0,3.0,Black,280.0,May,2023.0,2022-09-01,3136536
As cars ltd,Dublin,Kia,Sportage,2011.0,193120.0, 5 hours ago,9995.0,Manual,1.7,Suv,Diesel,5.0,45.0,3.0,Brown,280.0,June,2023.0,2022-09-01,3136537
M.daffy car sales lisselton,Kerry,Opel,Astra,2018.0,177029.0, 2 days ago,14950.0,Manual,1.6,Estate,Diesel,5.0,62.0,1.0,Red,180.0,July,2024.0,2022-09-01,3136542
M.daffy car sales lisselton,Kerry,Opel,Insignia,2014.0,247839.0, 1 day ago,7950.0,Manual,2.0,Saloon,Diesel,4.0,64.0,3.0,Black,180.0,March,2024.0,2022-09-01,3136545
Liam cleary autoworld ltd,Clare,Kia,Sportage,2019.0,65992.0, 9 days ago,31995.0,Manual,1.6,Mpv,Diesel,5.0,49.0,1.0,Red,270.0,July,2023.0,2022-09-01,3136557
Liam cleary autoworld ltd,Clare,Kia,Ceed,2014.0,182878.0, 7 days ago,12950.0,Automatic,1.6,Estate,Diesel,5.0,42.0,1.0,Black,400.0,August,2022.0,2022-09-01,3136558
Liam cleary autoworld ltd,Clare,Kia,Stonic,2019.0,38185.0, 19 days ago,21495.0,Manual,1.6,Estate,Diesel,5.0,60.0,2.0,Red,190.0,February,2023.0,2022-09-01,3136559
Springhill motors,Louth,Ford,Kuga,2019.0,165799.0, 1 day ago,21450.0,Manual,1.5,Estate,Diesel,4.0,45.0,1.0,Grey,333.0,June,2023.0,2022-09-01,3136560
Weirs motors,Dublin,Volkswagen,Golf,2016.0,83210.0, 6 hours ago,18950.0,Manual,1.2,Hatchback,Petrol,5.0,48.0,1.0,Red,200.0,March,2024.0,2022-09-01,3136562
Liam cleary autoworld ltd,Clare,Nissan,Qashqai,2020.0,26508.0, 23 days ago,32950.0,Manual,1.5,Mpv,Diesel,4.0,56.0,1.0,Grey,190.0,January,2024.0,2022-09-01,3136563
Fermoy nissan,Cork,Nissan,Qashqai,2022.0,1.0, 6 hours ago,40100.0,Manual,1.3,Suv,Petrol hybrid,5.0,50.0,NaN,Grey,270.0,October,2026.0,2022-09-01,3136565
Springhill motors,Louth,Ford,Kuga,2019.0,195551.0, 9 days ago,19950.0,Manual,1.5,Estate,Diesel,4.0,45.0,1.0,Grey,333.0,June,2023.0,2022-09-01,3136566
Tp autos,Dublin,Volkswagen,Passat,2016.0,327894.0, 1 month ago,14995.0,Manual,1.6,Saloon,Diesel,4.0,64.0,1.0,Grey,190.0,February,2024.0,2022-09-01,3136568
Liam cleary autoworld ltd,Clare,Kia,Sportage,2014.0,184275.0, 26 days ago,14995.0,Manual,1.7,Estate,Diesel,5.0,44.0,2.0,Blue,280.0,November,2022.0,2022-09-01,3136569
Bill griffin motors,Dublin,Renault,Kadjar,2016.0,87145.0, 1 day ago,16900.0,Manual,1.5,Suv,Diesel,5.0,62.0,2.0,White,NaN,June,2024.0,2022-09-01,3136572
Liam cleary autoworld ltd,Clare,Kia,Sportage,2020.0,43192.0, in 2 minutes,32995.0,Manual,1.6,Mpv,Diesel hybrid,5.0,49.0,1.0,Black,190.0,July,2024.0,2022-09-01,3136575
Liam cleary autoworld ltd,Clare,Kia,Sportage,2013.0,139390.0, 26 days ago,NaN,Manual,1.7,Mpv,Diesel,4.0,44.0,2.0,Brown,280.0,June,2023.0,2022-09-01,3136577
Mallow road motors,Cork,Kia,Stonic,2018.0,24000.0, 7 hours ago,19950.0,Manual,1.4,Estate,Petrol,5.0,43.0,3.0,Red,270.0,April,2024.0,2022-09-01,3136580
Private,Dublin,Kia,Sportage,2015.0,65810.0, 8 days ago,16250.0,Manual,1.7,Mpv,Diesel,4.0,54.0,2.0,White,280.0,April,2024.0,2022-09-01,3136581
Bill griffin motors,Dublin,Audi,A6,2019.0,115067.0, 6 hours ago,39950.0,Automatic,2.0,Estate,Diesel,5.0,52.0,1.0,Blue,270.0,None,NaN,2022-09-01,3136585
Alan murnane car sales,Clare,Volkswagen,Golf,2017.0,110873.0, 1 day ago,18200.0,Manual,1.6,Hatchback,Diesel,5.0,57.0,1.0,Grey,190.0,October,2023.0,2022-09-01,3136593
Joc auto sales,Dublin,Ford,Kuga,2010.0,134000.0, 16 days ago,7500.0,Manual,2.0,Mpv,Diesel,5.0,37.0,3.0,Grey,600.0,March,2023.0,2022-09-01,3136594
Tp autos,Dublin,Bmw,X1,2013.0,188043.0, 14 days ago,9995.0,Manual,2.0,Estate,Petrol,5.0,34.0,1.0,Blue,790.0,October,2023.0,2022-09-01,3136596
Railway garage,Kilkenny,Hyundai,i20,2018.0,28916.0, 1 month ago,14950.0,Manual,1.2,Hatchback,Petrol,5.0,45.0,2.0,Grey,200.0,July,2024.0,2022-09-01,3136601
Tractamotors blanchardstown,Dublin,Fiat,500,2019.0,20921.0, 12 days ago,14999.0,Manual,1.2,Hatchback,Petrol,3.0,NaN,1.0,Wine,NaN,March,2023.0,2022-09-01,3136605
Abernethys,Cork,Toyota,Auris,2018.0,52292.0, 16 days ago,20950.0,Manual,1.4,Hatchback,Diesel,4.0,69.0,1.0,Blue,190.0,January,2024.0,2022-09-01,3136607
Castle motors (hybrid specialists),Dublin,Honda,Fit,2014.0,117000.0, 23 days ago,11950.0,Automatic,1.5,Hatchback,Petrol hybrid,5.0,NaN,1.0,Red,NaN,None,NaN,2022-09-01,3136608
Sean stapleton cars,Tipperary,Ford,Fiesta,2016.0,128747.0, 1 month ago,10950.0,Manual,1.2,Hatchback,Petrol,4.0,45.0,2.0,Silver,270.0,May,2024.0,2022-09-01,3136612
Cityview car sales,Dublin,Audi,A5,2014.0,248178.0, 1 month ago,17950.0,Manual,2.0,Coupe,Diesel,2.0,51.0,2.0,Black,200.0,May,2024.0,2022-09-01,3136614
Browne&#039;s car group,Donegal,Suzuki,Swift,2022.0,0.0, 2 days ago,NaN,Manual,1.2,Other,Petrol hybrid,5.0,NaN,NaN,White,NaN,None,NaN,2022-09-01,3136617
Adrian quinn car sales,Galway,Volkswagen,Golf,2016.0,135184.0, 1 month ago,19950.0,Manual,1.6,Hatchback,Diesel,3.0,62.0,3.0,Red,190.0,March,2024.0,2022-09-01,3136624
Rochford motors ltd,Mayo,Opel,Grandland X,2019.0,15000.0, 5 days ago,26950.0,Manual,1.2,Mpv,Petrol,4.0,45.0,1.0,Grey,270.0,January,2023.0,2022-09-01,3136627
Carroll &amp; mcauley ltd,Dublin,Mercedes-benz,E Class,2011.0,302555.0, 2 days ago,11950.0,Automatic,2.1,Coupe,Diesel,2.0,37.0,4.0,Black,600.0,May,2023.0,2022-09-01,3136635
Castle motors (hybrid specialists),Dublin,Volkswagen,Polo,2013.0,69600.0, 29 days ago,11990.0,Automatic,1.2,Hatchback,Petrol,5.0,60.0,1.0,Red,200.0,August,2024.0,2022-09-01,3136639
Autovision motor company,Dublin,Audi,A4,2018.0,145521.0, 19 hours ago,23995.0,Manual,2.0,Estate,Diesel,5.0,52.0,1.0,Red,200.0,None,NaN,2022-09-01,3136641
Marble city motors,Kilkenny,Audi,A4,2015.0,179790.0, 5 hours ago,18995.0,Manual,2.0,Saloon,Diesel,4.0,56.0,1.0,Black,190.0,December,2022.0,2022-09-01,3136644
Autovision motor company,Dublin,Bmw,X5,2017.0,163058.0, 1 hour ago,44995.0,Automatic,2.0,Estate,Petrol plug-in hybrid,5.0,NaN,1.0,Silver,NaN,None,NaN,2022-09-01,3136645
Aj car sales,Sligo,Audi,Q5,2012.0,225307.0, 8 hours ago,15950.0,Manual,2.0,Estate,Diesel,5.0,38.0,3.0,Blue,600.0,March,2024.0,2022-09-01,3136646
Kieran moran car sales,Galway,Citroen,Berlingo,2015.0,115872.0, 7 days ago,10950.0,Manual,1.6,Van,Diesel,4.0,NaN,2.0,Blue,NaN,None,NaN,2022-09-01,3136648
Windsor belgard nissan,Dublin,Audi,A4,2019.0,21561.0, 1 month ago,34995.0,Manual,2.0,Saloon,Petrol hybrid,4.0,NaN,1.0,White,NaN,None,NaN,2022-09-01,3136652
Windsor deansgrange nissan &amp; opel,Dublin,Nissan,Micra,2020.0,19999.0, 1 month ago,18995.0,Manual,1.0,Hatchback,Petrol,4.0,44.0,1.0,Grey,200.0,January,2024.0,2022-09-01,3136654
Windsor deansgrange nissan &amp; opel,Dublin,Mazda,Mazda2,2012.0,89999.0, 1 month ago,9995.0,Manual,1.3,Hatchback,Petrol,5.0,46.0,1.0,Black,NaN,June,2023.0,2022-09-01,3136655
Windsor deansgrange nissan &amp; opel,Dublin,Nissan,Qashqai,2019.0,25998.0, 21 days ago,26495.0,Manual,1.3,Mpv,Petrol,4.0,41.0,1.0,Black,270.0,January,2023.0,2022-09-01,3136656
Windsor deansgrange nissan &amp; opel,Dublin,Nissan,Qashqai,2018.0,73223.0, 26 days ago,24495.0,Manual,1.5,Mpv,Diesel,4.0,62.0,2.0,White,180.0,September,2022.0,2022-09-01,3136658
Windsor motormall galway,Galway,Honda,HR-V,2020.0,6960.0, 1 month ago,29995.0,Manual,1.5,Suv,Petrol,5.0,41.0,1.0,Grey,NaN,July,2024.0,2022-09-01,3136659
Windsor motormall galway,Galway,Volkswagen,Polo,2015.0,124551.0, 1 month ago,13995.0,Automatic,1.2,Hatchback,Petrol,5.0,50.0,1.0,Black,190.0,None,NaN,2022-09-01,3136660
Windsor motormall galway,Galway,Nissan,Juke,2021.0,16859.0, 4 days ago,25995.0,Manual,1.0,Suv,Petrol,4.0,39.0,1.0,White,210.0,February,2025.0,2022-09-01,3136662
Boland motors new ross,Wexford,Ford,Transit Custom,2022.0,461.0, 1 month ago,29495.0,Manual,2.0,Van,Diesel,3.0,NaN,1.0,Blue,NaN,None,NaN,2022-09-01,3136671
Mooney&#039;s,Dublin,Hyundai,Santa Fe,2019.0,44504.0, 1 month ago,43995.0,Manual,2.2,Suv,Diesel,5.0,42.0,1.0,Grey,NaN,February,2023.0,2022-09-01,3136687
Mooney&#039;s,Dublin,Mazda,Mazda3,2019.0,27857.0, 1 month ago,25495.0,Manual,2.0,Saloon,Petrol,4.0,46.0,1.0,Blue,NaN,January,2023.0,2022-09-01,3136688
Fitzpatricks mercedes-benz kildare,Kildare,Mercedes-benz,A Class,2018.0,70413.0, 2 days ago,26450.0,Manual,1.6,Hatchback,Petrol,5.0,44.0,1.0,White,270.0,January,2024.0,2022-09-01,3136695
M.daffy car sales lisselton,Kerry,Nissan,Note,2009.0,127139.0, 1 day ago,4250.0,Manual,1.4,Hatchback,Petrol,5.0,37.0,2.0,Silver,280.0,None,NaN,2022-09-01,3136698
Dennehy motors,Limerick,Mazda,Mazda3,2016.0,93787.0, 26 days ago,16495.0,Manual,2.2,Saloon,Diesel,4.0,60.0,1.0,None,NaN,March,2024.0,2022-09-01,3136703
Gerry cumiskey sandyford,Dublin,Volkswagen,Golf,2019.0,77280.0, 6 days ago,25950.0,Manual,1.6,Hatchback,Diesel,5.0,56.0,1.0,Blue,190.0,January,2023.0,2022-09-01,3136704
Audi waterford,Waterford,Audi,A3,2019.0,35693.0, 10 hours ago,28950.0,Manual,1.0,Saloon,Petrol,4.0,47.0,1.0,Silver,190.0,July,2023.0,2022-09-01,3136705
Joe mallon motors portlaoise,Laois,Renault,Captur,2020.0,38999.0, 1 month ago,22495.0,Manual,1.0,Hatchback,Petrol,5.0,46.0,1.0,White,NaN,July,2024.0,2022-09-01,3136707
Fairview motors,Dublin,Hyundai,i20,2020.0,29999.0, 1 month ago,17950.0,Manual,1.2,Hatchback,Petrol,5.0,40.0,1.0,Red,NaN,January,2024.0,2022-09-01,3136708
Kevin o&#039;leary group (silversprings),Cork,Opel,Mokka,2022.0,8999.0, 1 month ago,28900.0,Manual,1.2,Suv,Petrol,5.0,42.0,1.0,Grey,NaN,June,2025.0,2022-09-01,3136722
Autovision motor company,Dublin,Skoda,Superb,2018.0,156812.0, 7 hours ago,23995.0,Automatic,2.0,Estate,Diesel,5.0,52.0,1.0,None,200.0,None,NaN,2022-09-01,3136723
Cabra cars (kingscourt),Cavan,Nissan,Qashqai,2019.0,7998.0, 1 month ago,26450.0,Manual,1.5,Suv,Diesel,5.0,NaN,1.0,White,190.0,None,NaN,2022-09-01,3136726
Cabra cars (kingscourt),Cavan,Nissan,Qashqai,2020.0,37999.0, 1 month ago,29900.0,Manual,1.5,Mpv,Diesel,4.0,62.0,1.0,Grey,190.0,January,2024.0,2022-09-01,3136728
"Spirit seat, cupra &amp; premium",Dublin,Mercedes-benz,E Class,2018.0,76899.0, 6 minutes ago,47950.0,Automatic,2.0,Coupe,Diesel,2.0,51.0,1.0,Blue,190.0,January,2022.0,2022-09-01,3136733
John kelly waterford,Waterford,Opel,Grandland X,2022.0,1.0, 1 month ago,44045.0,Manual,1.2,Suv,Petrol,5.0,NaN,NaN,Grey,NaN,None,NaN,2022-09-01,3136737
Connollys car centre,Mayo,Ford,Fiesta,2020.0,40944.0, 1 month ago,18495.0,Manual,1.1,Hatchback,Petrol,4.0,NaN,1.0,Blue,200.0,January,2024.0,2022-09-01,3136739
Audi galway,Galway,Audi,A6,2021.0,26410.0, 14 days ago,52900.0,Automatic,2.0,Saloon,Diesel,4.0,53.0,1.0,Blue,210.0,January,2025.0,2022-09-01,3136740
Conlans bmw limerick,Limerick,Bmw,X5,2019.0,90797.0, 9 days ago,83950.0,Automatic,3.0,Suv,Diesel,5.0,38.0,NaN,Blue,NaN,January,2023.0,2022-09-01,3136742
Conlans bmw naas,Kildare,Bmw,X5,2018.0,135635.0, 12 days ago,59950.0,Automatic,2.0,Suv,Diesel,5.0,40.0,1.0,Blue,NaN,January,2022.0,2022-09-01,3136743
Hughes motors,Dublin,Mercedes-benz,C Class,2018.0,202776.0, 14 days ago,27495.0,Automatic,2.0,Estate,Petrol hybrid,5.0,50.0,1.0,Black,170.0,January,2024.0,2022-09-01,3136753
Drogheda car sales ltd,Louth,Nissan,Micra,2021.0,41049.0, 9 days ago,19600.0,Manual,1.0,Hatchback,Petrol,4.0,44.0,1.0,Grey,200.0,January,2025.0,2022-09-01,3136754
George corbett motors,Waterford,Audi,A3,2018.0,77195.0, 16 days ago,25995.0,Manual,1.6,Saloon,Diesel,4.0,NaN,2.0,Black,NaN,February,2022.0,2022-09-01,3136757
Kearys belgard,Dublin,Renault,Clio,2019.0,74674.0, 1 month ago,16400.0,Manual,0.0,Hatchback,Petrol,4.0,47.0,2.0,None,NaN,February,2023.0,2022-09-01,3136761
Ratoath motor centre,Meath,Land,ROVER Discovery Sport,2016.0,189000.0, 15 days ago,26950.0,Automatic,2.0,Mpv,Diesel,5.0,44.0,1.0,Blue,280.0,August,2022.0,2022-09-01,3136764
Kearys hyundai cork,Cork,Hyundai,i20,2019.0,57329.0, 1 month ago,15497.0,Manual,1.2,Hatchback,Petrol,5.0,40.0,1.0,Red,NaN,February,2023.0,2022-09-01,3136766
T &amp; c motors ltd,Waterford,Peugeot,2008,2020.0,42214.0, 1 month ago,23995.0,Manual,1.5,Suv,Diesel,4.0,59.0,NaN,Blue,NaN,January,2024.0,2022-09-01,3136767
Hertz car sales cork,Cork,Volkswagen,Golf,2021.0,37053.0, 8 days ago,22495.0,Manual,1.0,Hatchback,Petrol,5.0,49.0,1.0,White,200.0,January,2025.0,2022-09-01,3136775
Divanes volkswagen,Kerry,Volkswagen,Golf,2022.0,6.0, 5 days ago,35200.0,Manual,1.5,Hatchback,Petrol,5.0,NaN,NaN,None,190.0,None,NaN,2022-09-01,3136776
Connollys mercedes-benz galway,Galway,Mercedes-benz,GLC Class,2020.0,42478.0, 16 days ago,62900.0,Automatic,2.0,Suv,Diesel,5.0,45.0,1.0,Grey,NaN,June,2024.0,2022-09-01,3136782
J.j. burke car sales ltd,Mayo,Dacia,Sandero,2020.0,49471.0, 14 days ago,16950.0,Manual,1.5,Hatchback,Diesel,4.0,62.0,1.0,White,NaN,January,2024.0,2022-09-01,3136785
Kearys carstore dublin,Dublin,Renault,Captur,2019.0,11592.0, 1 month ago,25890.0,Automatic,1.5,Suv,Diesel,5.0,NaN,1.0,Blue,NaN,None,NaN,2022-09-01,3136787
Brady&#039;s volkswagen,Cavan,Volkswagen,Polo,2017.0,71582.0, 5 hours ago,14995.0,Manual,1.0,Hatchback,Petrol,5.0,49.0,1.0,Red,190.0,August,2023.0,2022-09-01,3136790
Kearys carstore dublin,Dublin,Seat,Leon,2017.0,132463.0, 30 days ago,16490.0,Manual,1.6,Hatchback,Diesel,5.0,57.0,2.0,Red,NaN,January,2023.0,2022-09-01,3136798
Kearys carstore dublin,Dublin,Opel,Corsa,2017.0,146659.0, 1 month ago,10490.0,Manual,1.4,Hatchback,Petrol,5.0,45.0,2.0,White,NaN,July,2023.0,2022-09-01,3136799
Kearys carstore dublin,Dublin,Toyota,Aqua,2016.0,116543.0, 1 month ago,12490.0,Automatic,1.5,Hatchback,Petrol hybrid,5.0,NaN,1.0,White,NaN,None,NaN,2022-09-01,3136800
Kearys carstore dublin,Dublin,Dacia,Sandero,2017.0,65822.0, 27 days ago,11890.0,Manual,1.0,Hatchback,Petrol,5.0,45.0,4.0,White,NaN,July,2023.0,2022-09-01,3136805
Michael grant motors,Dublin,Mercedes-benz,CLA Class,2016.0,72769.0, 2 days ago,27795.0,Automatic,2.1,Coupe,Diesel,4.0,56.0,1.0,Silver,NaN,December,2022.0,2022-09-01,3136808
J donohoe cars,Wexford,Ford,Focus,2022.0,3659.0, 1 month ago,29950.0,Manual,1.0,Hatchback,Petrol hybrid,4.0,46.0,1.0,White,NaN,January,2026.0,2022-09-01,3136809
Trinity motors,Wexford,Mazda,Mazda2,2018.0,43257.0, 8 days ago,14950.0,Manual,1.5,Hatchback,Petrol,4.0,49.0,1.0,Blue,NaN,July,2022.0,2022-09-01,3136811
Trinity motors,Wexford,Hyundai,Tucson,2016.0,112582.0, 1 day ago,19450.0,Manual,1.7,Suv,Diesel,5.0,53.0,4.0,Black,200.0,December,2022.0,2022-09-01,3136812
O&#039;flynn motors,Cork,Nissan,Juke,2020.0,14999.0, 20 days ago,25000.0,Automatic,1.0,Suv,Petrol,4.0,39.0,1.0,White,NaN,July,2024.0,2022-09-01,3136813
Vector motors,Dublin,Mercedes-benz,C Class,2021.0,50135.0, 6 days ago,53950.0,Automatic,2.0,Estate,Petrol hybrid,5.0,NaN,1.0,White,NaN,None,NaN,2022-09-01,3136816
Vector motors,Dublin,Mercedes-benz,C Class,2021.0,50135.0, 6 days ago,53950.0,Automatic,2.0,Estate,Petrol hybrid,5.0,NaN,1.0,White,NaN,None,NaN,2022-09-01,3136817
Colm quinn motorstore,Westmeath,Mercedes-benz,GLC Class,2017.0,58739.0, 25 days ago,41995.0,Automatic,2.1,Suv,Diesel,5.0,47.0,1.0,White,NaN,February,2023.0,2022-09-01,3136820
The car centre galway,Galway,Toyota,Rav4,2018.0,101470.0, 14 days ago,27995.0,Automatic,2.5,Suv,Petrol hybrid,4.0,46.0,1.0,Grey,NaN,January,2022.0,2022-09-01,3136829
Donal ryan motor group nenagh,Tipperary,Nissan,Juke,2022.0,2673.0, 2 days ago,28950.0,Manual,1.0,Suv,Petrol,4.0,40.0,1.0,White,210.0,January,2026.0,2022-09-01,3136831
Denis darcy cars vw &amp; audi specialists,Meath,Volkswagen,Passat,2017.0,198600.0, 8 hours ago,17750.0,Manual,1.6,Saloon,Diesel,4.0,59.0,2.0,Black,190.0,June,2023.0,2022-09-01,3136840
Midleton m motors,Cork,Bmw,5 Series,2018.0,186683.0, 1 month ago,NaN,Automatic,2.0,Saloon,Petrol plug-in hybrid,4.0,NaN,2.0,Black,170.0,March,2024.0,2022-09-01,3136842
Denis darcy cars vw &amp; audi specialists,Meath,Volkswagen,Passat,2018.0,232137.0, 8 hours ago,19950.0,Manual,1.6,Saloon,Diesel,4.0,59.0,2.0,Grey,190.0,May,2024.0,2022-09-01,3136844
Fred kilmartin ltd,Galway,Ford,Ranger,2022.0,0.0, 4 days ago,NaN,Automatic,2.0,Pickup,Diesel,4.0,NaN,NaN,Blue,333.0,None,NaN,2022-09-01,3136846
Autovision motor company,Dublin,Land,ROVER Discovery Sport,2017.0,118479.0, 1 day ago,38995.0,Automatic,2.0,Estate,Diesel,5.0,44.0,2.0,Red,280.0,December,2022.0,2022-09-01,3136848
Naas road autos,Dublin,Peugeot,308,2016.0,118000.0, 7 days ago,15950.0,Automatic,1.6,Hatchback,Diesel,5.0,NaN,1.0,White,200.0,July,2024.0,2022-09-01,3136849
Bolands of clondalkin opel est 1955,Dublin,Volkswagen,Golf,2015.0,115000.0, 6 days ago,15450.0,Manual,1.6,Hatchback,Diesel,5.0,62.0,3.0,Grey,180.0,June,2023.0,2022-09-01,3136853
Denis darcy cars vw &amp; audi specialists,Meath,Audi,A4,2016.0,81558.0, 8 hours ago,22450.0,Manual,2.0,Saloon,Diesel,4.0,62.0,1.0,Blue,180.0,September,2024.0,2022-09-01,3136855
Mark mcguire motors,Clare,Kia,Sportage,2018.0,98546.0, 29 days ago,23950.0,Other,1.7,Estate,Diesel,5.0,51.0,1.0,White,200.0,None,NaN,2022-09-01,3136861
Gallaghers cars ltd,Donegal,Skoda,Octavia,2019.0,148022.0, 1 month ago,20995.0,Automatic,1.6,Hatchback,Diesel,5.0,60.0,1.0,Blue,190.0,None,NaN,2022-09-01,3136867
Ald carmarket,Dublin,Mercedes-benz,E Class,2018.0,82353.0, 9 days ago,41950.0,Automatic,2.0,Coupe,Diesel,2.0,72.0,1.0,Black,190.0,May,2022.0,2022-09-01,3136870
Maurice hanley kilworth,Cork,Toyota,Landcruiser,2018.0,260000.0, 6 days ago,NaN,Automatic,2.8,Van,Diesel,4.0,32.0,1.0,Brown,333.0,None,NaN,2022-09-01,3136871
Gallaghers cars ltd,Donegal,Volkswagen,Tiguan,2019.0,45471.0, 11 days ago,36750.0,Manual,2.0,Suv,Diesel,5.0,42.0,1.0,Black,400.0,None,NaN,2022-09-01,3136874
Monaghan &amp; sons ltd.,Galway,Volkswagen,Tiguan,2019.0,114600.0, 7 days ago,37950.0,Automatic,2.0,Suv,Diesel,5.0,49.0,1.0,White,280.0,July,2023.0,2022-09-01,3136881
Evra motors,Dublin,Volvo,XC60,2018.0,107222.0, 3 hours ago,37950.0,Automatic,2.0,Suv,Diesel,5.0,45.0,1.0,Blue,400.0,February,2024.0,2022-09-01,3136883
Newline motors,Longford,Toyota,Landcruiser,2003.0,482802.0, 1 month ago,NaN,Other,3.0,Estate,Diesel,5.0,25.0,4.0,Green,333.0,None,NaN,2022-09-01,3136885
Fort motors,Dublin,Ford,Transit,2021.0,44000.0, 1 month ago,30995.0,Manual,2.0,Van,Diesel,3.0,NaN,1.0,Grey,NaN,None,NaN,2022-09-01,3136890
Fitztec autos,Meath,Toyota,Prius,2013.0,88000.0, 17 hours ago,12700.0,Automatic,1.8,Hatchback,Petrol hybrid,5.0,NaN,1.0,Silver,NaN,July,2024.0,2022-09-01,3136891
Fort motors,Dublin,Volvo,XC60,2018.0,44000.0, 1 month ago,46995.0,Automatic,2.0,Estate,Diesel,5.0,43.0,1.0,Blue,NaN,March,2022.0,2022-09-01,3136892
Imotors,Donegal,Nissan,X-Trail,2018.0,82703.0, 13 days ago,28900.0,Manual,1.6,Mpv,Diesel,4.0,46.0,1.0,Grey,NaN,March,2022.0,2022-09-01,3136893
Toyota sandyford,Dublin,Ford,Fiesta,2020.0,20000.0, 13 days ago,19745.0,Manual,1.0,Hatchback,Petrol,4.0,NaN,1.0,Blue,180.0,January,2024.0,2022-09-01,3136898
Denis mahony m50,Dublin,Kia,Stonic,2018.0,0.0, 28 days ago,18950.0,Manual,1.4,Estate,Petrol,5.0,43.0,2.0,Grey,NaN,April,2022.0,2022-09-01,3136900
Hugh boggan motors wexford,Wexford,Nissan,X-Trail,2020.0,67000.0, 14 days ago,36950.0,Manual,1.7,Mpv,Diesel,4.0,35.0,1.0,Red,NaN,July,2024.0,2022-09-01,3136905
Kellys toyota letterkenny,Donegal,Volkswagen,T-Roc,2018.0,61379.0, 3 days ago,25495.0,Manual,1.0,Estate,Petrol,5.0,46.0,1.0,Red,NaN,July,2022.0,2022-09-01,3136911
New to you car sales,Dublin,Volkswagen,Polo,2011.0,156105.0, 1 month ago,7499.0,Automatic,1.4,Hatchback,Petrol,5.0,41.0,3.0,Blue,280.0,November,2023.0,2022-09-01,3136918
Fitztec autos,Meath,Volkswagen,Golf,2012.0,76282.0, 1 hour ago,9875.0,Automatic,1.2,Hatchback,Petrol,5.0,58.0,1.0,White,200.0,August,2024.0,2022-09-01,3136919
