,id,make,model,true,predict,score,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,alpha_value,trainScore
11171,3158228,Peugeot,5008,10.736287973911258,10.493765648779789,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9768,3155312,Peugeot,Partner,6.907755278982137,8.299753803821789,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11526,3159153,Bmw,3 Series,10.083723602839061,9.957343354822301,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5670,3136318,Nissan,Qashqai,9.849559210510572,9.762758622106327,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17400,3169637,Hyundai,i30,8.00469951054955,8.477742184804962,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4838,3133783,Skoda,Octavia,10.124629101179664,9.946185755117252,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
215,3085652,Seat,Ateca,10.292145542327912,10.168658647034908,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11255,3158384,Kia,Sportage,10.460242108190519,10.535000995794531,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14113,3164235,Toyota,Avensis,8.281470857895167,8.274297436505229,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9531,3154784,Volkswagen,Golf,9.767094927630573,9.780865800697365,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11063,3157996,Ford,Transit Connect,9.296518068217235,9.429998343753367,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
949,3090821,Volkswagen,Golf,10.340128278112742,10.295932245903273,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
206,3085594,Mercedes-benz,E Class,10.620107089281216,10.541368988547976,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3561,3106057,Volkswagen,Golf,9.468851067127684,9.515299499734432,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14940,3165604,Toyota,Corolla,10.60286528284671,9.936900437803839,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17251,3169416,Skoda,Octavia,9.301094735244646,9.43894324808678,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1016,3091231,Renault,Captur,9.849559210510572,10.02427728884814,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10575,3156978,Mercedes-benz,E Class,10.542706391070517,10.533143624624978,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5098,3134610,Opel,Corsa,9.846917201047734,9.926131938517889,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15421,3166438,Mercedes-benz,A Class,9.612466578818832,9.64944334626251,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10089,3155970,Ford,Kuga,8.980927207648378,9.181271495737676,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5882,3136961,Seat,Ibiza,9.581559041355757,9.530370921446735,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16462,3168140,Dacia,Sandero,9.95679132455844,9.969468767306008,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12932,3161897,Peugeot,5008,10.795690488881194,10.58446981117708,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10838,3157530,Volkswagen,Tiguan,9.792555991828847,9.888378623277713,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11698,3159525,Nissan,Qashqai,9.61547209118311,9.540282265943011,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11713,3159558,Nissan,Qashqai,9.711115659888671,9.643563819751924,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8385,3152088,Volkswagen,Tiguan,10.273325483001141,10.44715512612707,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15775,3167073,Volkswagen,Golf,9.90098442231801,9.657604814981942,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13407,3162867,Volkswagen,Passat,10.238172478583245,10.116417736470105,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14027,3164074,Toyota,Yaris,9.996522418503318,9.947911499671351,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8994,3153488,Seat,Leon,10.262908722142885,10.29615844469109,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7893,3150961,Mercedes-benz,E Class,7.90100705199242,8.861515888100477,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13020,3162049,Hyundai,Tucson,10.475878531960273,10.45036187299121,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10065,3155916,Bmw,5 Series,9.612466578818832,9.753062492810491,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10672,3157189,Volkswagen,Golf,9.846917201047734,9.929425819959999,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4734,3133442,Mercedes-benz,C Class,10.371927459805681,10.54912959131059,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15294,3166243,Volkswagen,Passat,8.986571625268054,8.930512207164256,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11851,3159798,Renault,Captur,9.795345393916424,10.113833867208802,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
748,3089351,Land,ROVER Discovery,10.257659366256743,10.448130740721956,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2043,3098097,Audi,A3,9.898475010712584,10.03988485040346,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
17190,3169323,Mercedes-benz,E Class,10.690807903113322,10.561247017229793,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4607,3133103,Skoda,Kodiaq,10.83751996588644,11.060555744144699,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16595,3168340,Hyundai,Tucson,9.849559210510572,9.94054205187924,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
367,3086674,Audi,A6,9.769956159911606,9.74381631062079,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15649,3166869,Mazda,Demio,9.153770020487789,9.06396929356791,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12435,3160893,Nissan,Micra,9.464207095933233,9.671679203612628,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3362,3104904,Mini,Hatch,10.064330077652958,9.982361641081996,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7223,3140914,Skoda,Octavia,9.849559210510572,9.936468448739292,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8671,3152739,Hyundai,i20,8.921991410536698,9.025064557980237,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3210,3104224,Mercedes-benz,GLC Class,10.432644132986843,10.505209900483196,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10391,3156639,Bmw,X3,10.307284603543595,10.402260375954027,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16843,3168716,Audi,Q5,11.12652741957929,11.056238028922236,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2789,3102134,Hyundai,Tucson,10.37333491957356,10.34385954000946,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8085,3151340,Hyundai,ix35,8.824677891164198,8.847740836668388,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6480,3138648,Hyundai,i30,9.67721410821299,9.714030748998125,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10413,3156680,Audi,A5,10.666627104916108,10.515990192579782,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14958,3165647,Hyundai,Tucson,10.06475570013225,10.062893546056307,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5565,3135999,Ford,Mondeo,9.708080756193517,9.56818572630374,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11480,3159056,Toyota,Rav4,10.620107089281216,10.59021379923923,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7208,3140855,Citroen,Berlingo,9.890908770329268,9.823139999442255,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10716,3157315,Ford,Focus,10.1226230824528,9.999547714881201,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7784,3150697,Hyundai,Tucson,10.448569664980209,10.339249032110974,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10139,3156084,Volkswagen,Golf,9.388486557359657,9.331014057867007,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9795,3156975,Opel,Insignia,9.543234787249512,9.650819615139568,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11549,3159194,Mercedes-benz,C Class,9.991956200523736,9.839130052895966,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14134,3164265,Toyota,Landcruiser,10.691944912900398,10.178780851527083,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2010,3097883,Dacia,Duster,9.301094735244646,9.498415080773832,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8081,3151330,Toyota,Corolla,10.163926888594034,10.177335085327144,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2554,3100777,Renault,Megane,9.536040511615484,9.387738936586572,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13624,3163287,Bmw,5 Series,10.203406942652387,10.216084060925226,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16937,3168859,Volkswagen,Golf,9.79784922051313,9.762664661657807,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
610,3088403,Toyota,Auris,9.546455401949554,9.33444388303582,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6702,3139334,Hyundai,i30,9.947504437952903,10.0130947384095,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5737,3136502,Bmw,3 Series,9.104424146384634,8.777204487826426,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7216,3140885,Mercedes-benz,C Class,9.996522418503318,10.147214391844916,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10936,3157762,Volkswagen,Tiguan,10.021270588192511,9.949435306730054,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9500,3154731,Toyota,Auris,9.738023112808596,9.564079397878972,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6932,3140053,Kia,Ceed,8.611593866837723,8.792091235356278,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13353,3162698,Bmw,4 Series,9.952039593118293,9.980268812826388,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10867,3157589,Seat,Leon,10.517320926376348,10.3558338553518,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4086,3109016,Renault,Megane,10.1226230824528,10.205480131091111,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13008,3162025,Volkswagen,Golf,9.795345393916424,9.684735678276981,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11019,3157922,Mercedes-benz,GLE Class,11.033275458672687,11.374760344412172,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1227,3092626,Audi,Q5,10.967335848767897,10.918182220034383,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14588,3165047,Nissan,Qashqai,10.34158118013602,10.322096056031064,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2489,3100396,Suzuki,Swift,9.546741177474825,9.398526025548556,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11600,3159314,Mazda,CX-5,9.738023112808596,9.974683095583918,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14777,3165341,Mercedes-benz,C Class,9.849559210510572,10.063599654736704,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13987,3163991,Volvo,XC90,11.141136883221447,11.08296297084658,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11509,3159116,Ford,Focus,9.392578591964389,9.542677221354701,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4699,3133350,Peugeot,3008,10.308785980087194,10.227030914906566,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2528,3100608,Mercedes-benz,E Class,9.612466578818832,9.89106842257538,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12521,3161050,Land,ROVER Range Rover Sport,11.197529553950933,10.824705255174184,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14759,3165317,Peugeot,3008,10.461530675911229,10.537971469474952,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1068,3091485,Nissan,Qashqai,9.851931065621725,9.787627797231227,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11120,3158128,Volkswagen,Tiguan,10.43396873396056,10.405047455990253,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11814,3159732,Hyundai,Santa Fe,9.67721410821299,9.835545737126711,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
757,3089389,Mitsubishi,Outlander,9.849559210510572,10.019427715606716,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8370,3152046,Nissan,Qashqai,10.064542911536916,10.064547144373519,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7777,3150690,Hyundai,Tucson,9.740674462130217,9.940760221105153,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5615,3136145,Dacia,Duster,9.738023112808596,9.794875735005599,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11881,3159856,Nissan,Note,9.017968479328726,9.216913153703043,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4949,3134135,Mercedes-benz,GLC Class,11.156107653683586,11.130510184347827,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12053,3160176,Ford,Transit,10.16199824768763,9.937588868436785,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
76,3084842,Bmw,1 Series,9.605755144230846,9.612630632668086,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11429,3158943,Volkswagen,Polo,9.890908770329268,9.966277954265372,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
986,3091057,Skoda,Kodiaq,10.657259354912508,10.65982013996941,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
8896,3153275,Peugeot,5008,8.980927207648378,9.34295554837016,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4917,3134049,Bmw,3 Series,10.081633737919603,10.155301237699206,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
14046,3164123,Ford,Mondeo,9.795345393916424,9.794397971711188,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2401,3099999,Hyundai,Kona,10.184711314926863,10.267662547216432,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12996,3162008,Volkswagen,Caddy,8.915969311373605,9.051078186618042,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10067,3155920,Bmw,1 Series,9.235032984566555,9.143187304909272,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
2429,3100174,Nissan,Qashqai,10.308785980087194,10.33679140214486,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10724,3157328,Renault,Kadjar,10.062583129041906,10.176752662886656,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
12903,3161838,Skoda,Octavia,9.67721410821299,9.588793378889369,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3207,3104219,Bmw,1 Series,9.85214162518454,9.378350082005477,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6650,3139098,Renault,Trafic,10.10176447612021,9.772698238205388,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3218,3104265,Volkswagen,Passat,9.846917201047734,9.818365105362508,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7990,3151148,Skoda,Karoq,10.238172478583245,10.179850534262867,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13325,3162627,Ford,Kuga,10.124629101179664,10.108060686858138,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6396,3138412,Seat,Ibiza,9.925738161470948,9.83073668790488,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6281,3138069,Land,ROVER Range Rover Sport,11.155535980093628,10.86008242553506,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
876,3090440,Hyundai,Tucson,10.701445097448419,10.573138253583577,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1379,3093626,Hyundai,i30,9.468851067127684,9.945285623438085,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
590,3088324,Volkswagen,T-Roc,10.425253116340453,10.51503527910125,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
6588,3138948,Ford,Focus,9.90098442231801,9.851530980242337,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9202,3154012,Renault,Captur,10.163926888594034,10.129024367421273,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11084,3158048,Toyota,Yaris,10.0190458931704,10.025349535048665,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3913,3107994,Toyota,Corolla,9.28266103355581,9.293141000926234,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10621,3157063,Hyundai,i10,9.915663128466262,9.950155057940613,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
5014,3134343,Toyota,C-HR,10.04107321548869,10.035345426959571,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3931,3108096,Nissan,X-Trail,10.201738576337144,10.05763650993559,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9332,3154338,Suzuki,Vitara,10.04107321548869,10.249652699322905,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
555,3088164,Bmw,5 Series,10.596509725282923,10.538852127337266,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3194,3104124,Bmw,5 Series,9.543234787249512,9.560867642543352,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1774,3096298,Mini,Hatch,9.795345393916424,9.950847247188685,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1440,3094078,Mazda,Mazda3,9.795345393916424,9.92354511184133,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13619,3163277,Toyota,Yaris,9.38429367909962,9.50633112305124,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3038,3103339,Mercedes-benz,E Class,9.996522418503318,9.76875399350257,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16182,3167704,Volkswagen,Passat,10.083723602839061,9.935591413909767,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
15939,3167309,Audi,A6,11.277190473141195,11.050245499633704,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10654,3157153,Hyundai,i20,10.075337809462788,10.094524065965961,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10670,3157186,Volkswagen,Passat,10.16199824768763,9.9783045986293,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
16197,3167732,Ford,Focus,9.769956159911606,9.750737109060521,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1386,3093738,Suzuki,Swift,9.388486557359657,9.227273009972587,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
7242,3140965,Renault,Kadjar,10.239781201782993,10.36537677840098,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3553,3106021,Mercedes-benz,GLE Class,11.384523750165704,11.502705634111258,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
13734,3163478,Peugeot,3008,10.23458824535543,10.093955318614153,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
9154,3153903,Audi,A3,10.487098846027767,10.440167842716258,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
3706,3107013,Toyota,Yaris,9.209840246934501,9.371846143829636,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
1299,3093084,Opel,Mokka,10.291976036437175,10.300230213202857,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
4709,3133384,Nissan,X-Trail,10.274878680310541,10.22655012597534,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
10252,3156304,Volvo,XC90,10.667791927412402,10.325341797119831,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
11165,3158217,Peugeot,3008,10.46296047312364,10.303231076171908,-0.0275405456625331,6,0.7,12,0,9,6,0,600,58,0.009807559417070625
