,id,make,model,true,predict,score,max_depth,max_leaf_nodes,min_samples_leaf,min_samples_split,n_estimators,alpha_value,trainScore
17348,3169558,Volkswagen,Polo,9.205327830152639,9.115631594939016,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14434,3164773,Skoda,Fabia,9.539644119118783,9.48720897684964,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2712,3101678,Ford,Focus,10.363030408174957,10.169890236243706,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3827,3107655,Hyundai,Tucson,9.740733301234702,9.818495163277744,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15381,3166358,Toyota,C-HR,10.275051108968611,10.213019582286478,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15895,3167241,Skoda,Fabia,9.708080756193517,9.567954995185325,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13599,3163239,Volkswagen,Passat,10.236381967809457,10.069246565759475,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9752,3155286,Ford,Kuga,10.146433731146518,10.159515745717133,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10193,3156178,Volkswagen,Golf,9.79784922051313,9.912796327480818,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15713,3166972,Nissan,Note,8.955448122347393,9.058183165164785,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15564,3166734,Ford,Fiesta,9.849559210510572,9.767323767412893,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3870,3107823,Ford,Fiesta,9.099408811268901,9.110455763042033,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1967,3097562,Peugeot,208,9.164296433474776,9.244121176140238,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14901,3165540,Peugeot,3008,10.221941283654663,10.284738418828388,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15351,3166311,Peugeot,3008,10.595383951194421,10.540806336727128,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12923,3161884,Peugeot,Partner,9.543234787249512,9.575715177250117,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
65,3084780,Audi,A3,9.738023112808596,9.699495391533572,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
632,3088501,Skoda,Superb,9.67721410821299,9.757009813965404,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13473,3162992,Bmw,1 Series,10.085600754292345,9.793366807086056,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4596,3133078,Nissan,Qashqai,10.621205387030278,10.51358176268945,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4230,3109773,Nissan,X-Trail,10.271596874100524,10.060325297392962,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3442,3105356,Hyundai,ix35,9.093806555720231,8.91218427118635,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5148,3134789,Nissan,Serena,9.53892443574839,9.623716749677241,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13915,3163787,Bmw,1 Series,9.612466578818832,9.360384145252294,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10796,3157465,Nissan,Qashqai,10.201738576337144,10.102886829179685,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5415,3135641,Audi,A6,10.868092144688834,10.905039269410295,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7806,3150745,Renault,Megane,9.795345393916424,9.765200684407281,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14680,3165187,Volkswagen,Golf,11.111701351119319,11.166362594533021,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
147,3085282,Volkswagen,Golf,9.875602349046593,9.936310559859837,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8514,3152349,Kia,Ceed,9.898475010712584,9.892904995765669,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8650,3152695,Mercedes-benz,C Class,10.308919326755392,10.121948223244692,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11024,3157930,Nissan,Note,9.615138591096644,9.601414051250455,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8867,3153204,Volkswagen,Passat,9.612466578818832,9.436009246248089,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4716,3133394,Bmw,5 Series,10.126591103050316,10.061995357306019,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6573,3138911,Honda,Fit,9.388486557359657,9.363897584447184,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1570,3094956,Citroen,Grand C4 Picasso,9.740674462130217,9.55866987899495,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5489,3135785,Renault,Kadjar,10.221577581159291,10.1384492353359,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4714,3133391,Ford,Focus,9.158520623246385,9.017678353411613,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6848,3139802,Seat,Leon,9.994241915804592,10.12619630033712,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12347,3160735,Skoda,Karoq,10.477287975463508,10.697037693111628,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5362,3135503,Mazda,Mazda6,9.453286550586572,9.738782009791953,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2504,3100497,Audi,A4,9.388486557359657,9.106223168070825,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4144,3109308,Renault,Clio,9.898475010712584,9.903244304136278,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5225,3135056,Bmw,2 Series,9.711115659888671,9.644376198250415,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4521,3114917,Honda,Fit,9.429475901892854,9.392499406862267,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5995,3137339,Nissan,Qashqai,10.12643108384767,10.058228148569242,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13154,3162314,Hyundai,Tucson,10.274878680310541,10.288023138654372,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15990,3167380,Suzuki,Swift,9.791997176502765,9.754852986611423,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10813,3157489,Audi,A5,10.201738576337144,10.052446417882066,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3465,3105457,Volkswagen,Golf,10.201738576337144,10.077314731246846,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8680,3152756,Volkswagen,Passat,9.946930110378965,9.917156238342066,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9209,3154026,Nissan,Qashqai,9.99857043378282,9.964708879632886,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4874,3133857,Volkswagen,Passat,9.740674462130217,9.61086352525339,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
274,3086105,Audi,A3,10.165659490817816,9.907839019694759,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4499,3114833,Audi,Q3,10.87297776087786,10.931646051151645,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6510,3138733,Land,ROVER Discovery Sport,10.713306039899766,10.471703709412846,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1903,3097210,Mercedes-benz,C Class,11.007220043898808,10.968358210019879,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1107,3091740,Kia,Sportage,10.515966830028619,10.497163102219757,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16365,3167985,Hyundai,i20,9.79784922051313,9.975871238968182,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5970,3137280,Ford,S-Max,9.90323752128092,9.499119181637843,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1482,3100990,Skoda,Kodiaq,10.932660441466956,11.029848952606901,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12016,3160113,Renault,Clio,9.825255704266555,9.829502785126504,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7791,3150716,Mercedes-benz,E Class,10.544024782823776,10.663531853211786,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10761,3157398,Mercedes-benz,CLA Class,10.04107321548869,10.057013771032661,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3380,3105036,Toyota,Yaris,8.293799608846818,8.392597035934315,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11305,3158700,Toyota,Corolla,10.163926888594034,10.247215669389822,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12813,3161647,Toyota,C-HR,10.2396025825095,10.40852730361654,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12070,3160198,Volkswagen,Golf,9.047821442478408,8.860540356004307,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10712,3157310,Seat,Ateca,10.04107321548869,10.068339115984992,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15559,3166710,Peugeot,3008,10.633328217032549,10.55361031491522,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4024,3108778,Bmw,3 Series,9.612466578818832,7.829013207232584,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11665,3159432,Volkswagen,Polo,9.79784922051313,9.604499783310228,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16917,3168821,Toyota,Avensis,7.24422751560335,8.395976051815081,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7226,3140918,Volkswagen,Passat,9.836278802842678,9.848880313200075,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12835,3161689,Volkswagen,Passat,9.305650551780507,9.416055771631397,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3944,3108158,Mercedes-benz,CLA Class,10.201738576337144,10.222845043913038,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3527,3105892,Audi,A3,10.126631103850338,9.915812760999533,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2418,3100105,Citroen,Grand C4 Picasso,9.581903928408666,9.593816091027968,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15266,3166193,Peugeot,5008,9.468851067127684,9.897886981143214,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8621,3152636,Skoda,Superb,8.45531778769815,8.52093538582331,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
935,3090730,Mazda,Mazda6,9.546455401949554,9.835713454457267,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14946,3165617,Citroen,Grand C4 Picasso,10.221759448941915,10.064595718444131,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5084,3134560,Mercedes-benz,C Class,10.595383951194421,10.724156283096335,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3943,3108143,Audi,A5,10.271596874100524,9.892530301025195,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10522,3156879,Toyota,C-HR,10.292145542327912,10.410729687388786,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1159,3092175,Skoda,Karoq,10.323841273138044,10.428436779657554,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4834,3133775,Ford,Kuga,10.146237633489257,10.062166606916897,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6422,3138489,Ford,Mondeo,9.925444719888171,9.79481511389441,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4985,3134230,Bmw,5 Series,10.274878680310541,10.18676535287982,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8832,3153123,Kia,Sorento,10.404111313817522,10.360373568276756,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15987,3167376,Volkswagen,Polo,9.412464556066316,9.253401456545964,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14298,3164552,Audi,A3,9.798071479779479,9.850601788698768,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12921,3161880,Kia,Sportage,10.043032079974024,9.973107742739144,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9964,3155720,Volkswagen,Tiguan,10.371927459805681,10.326130606537298,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10062,3155907,Volkswagen,Passat,10.201738576337144,9.95307765100083,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15196,3166054,Renault,Clio,9.388486557359657,9.400498151082505,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1810,3096558,Toyota,Auris,9.345745008982385,9.104612986259632,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13272,3162509,Nissan,Qashqai,9.388486557359657,9.178298042569661,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14400,3164722,Opel,Corsa,8.698681067461614,8.895866029897622,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1909,3097238,Suzuki,Vitara,10.293331279741336,10.673652052705457,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4266,3109890,Audi,A3,9.940301525658844,9.967764526521488,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11848,3159791,Volkswagen,Tiguan,10.735309127783832,10.665531935451863,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7813,3150757,Ford,Focus,9.51044496442652,9.443473838195526,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15519,3166653,Hyundai,Tucson,10.477287975463508,10.486082019136408,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16849,3168723,Audi,A4,10.702120240942051,10.775087036333334,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2686,3101540,Renault,Megane,10.146433731146518,10.133330339303988,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9096,3153696,Hyundai,Tucson,10.679228031399926,11.228901277822892,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6673,3139182,Bmw,X5,11.12652741957929,11.061641091726843,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7963,3151103,Audi,A6,10.239781201782993,10.089553165288581,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6149,3137677,Ford,Transit Custom,9.72913416539135,9.832681194816637,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10387,3156627,Ford,Fiesta,9.528794103094718,9.682237588139348,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14231,3164450,Ford,Transit Custom,9.345745008982385,9.518659810439026,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12700,3161361,Bmw,3 Series,10.083723602839061,9.85022361529488,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13520,3163099,Volkswagen,Golf,8.980927207648378,9.169102714093558,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1697,3095803,Nissan,Qashqai,10.081633737919603,9.908035291060422,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
464,3087349,Hyundai,i20,9.74090979777877,9.806906386376276,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6324,3138174,Opel,Astra,9.67721410821299,9.607242640961513,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12387,3160797,Hyundai,Tucson,7.718685495198466,9.036523837596262,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10751,3157375,Volkswagen,Polo,10.03889218954233,9.856474840056503,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14158,3164303,Nissan,Qashqai,10.081005925824062,9.963816322223087,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15698,3166947,Ford,Fiesta,8.955577146281511,9.12110748357853,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15356,3166319,Volkswagen,Touareg,10.596384701840863,11.271685551673412,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3256,3104425,Bmw,5 Series,10.126591103050316,10.26873925037371,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6186,3137791,Hyundai,Tucson,9.973246796950981,10.037262086947814,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14706,3165232,Bmw,X5,11.00126616045566,10.722679229743346,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16865,3168743,Audi,A1,9.153770020487789,9.1544942031431,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15988,3167378,Volkswagen,Polo,9.432683603119623,9.380732240381112,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3819,3107625,Volkswagen,Touran,10.426735696300677,10.086249663992499,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1181,3092327,Volkswagen,Golf,9.79784922051313,9.880111013597842,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12257,3160552,Bmw,2 Series,10.04107321548869,9.820845193481075,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4489,3114796,Volkswagen,T-Roc,10.461673747661957,10.465727725292187,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3919,3108021,Hyundai,i10,9.676900579444158,9.725420472184004,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
39,3084616,Volkswagen,Golf,9.849559210510572,9.9828462855035,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11039,3157958,Volkswagen,Polo,9.795345393916424,9.703054525459573,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7122,3140609,Bmw,5 Series,9.708080756193517,9.924845414058685,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2382,3099909,Opel,Astra,9.543234787249512,9.501786925224474,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15224,3166114,Mitsubishi,Outlander,9.95208722237219,9.958014285539393,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16196,3167731,Bmw,5 Series,9.949893925350283,10.191196288459114,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
567,3088219,Audi,A6,9.543234787249512,9.377003077523234,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2680,3101513,Volkswagen,Golf,9.296518068217235,9.49240412585336,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6751,3139486,Peugeot,Partner,10.477287975463508,10.435738195285552,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12392,3160804,Hyundai,i30,9.185022563991893,9.29674422261674,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6084,3137516,Mazda,Mazda3,9.795345393916424,9.917790850567057,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10948,3157783,Nissan,Note,9.47231994707559,9.460708083155708,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12789,3161595,Volkswagen,Golf,9.159047077588632,9.031303830092272,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5353,3135480,Volkswagen,Polo,9.185022563991893,9.25317639687616,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17074,3169139,Volkswagen,Polo,9.336973022909548,9.15757111360556,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4442,3111043,Audi,A1,9.546455401949554,9.490482828293947,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6925,3140032,Toyota,Aqua,9.371608519572305,9.356893166259884,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5659,3136290,Ford,Fiesta,9.903487552536127,9.913983850339658,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11558,3159211,Hyundai,Tucson,10.584055950889214,10.620616120573375,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11102,3158086,Bmw,5 Series,10.124629101179664,10.177870901742775,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4305,3110461,Audi,A4,10.558413520275876,10.449892566740766,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12802,3161619,Audi,A4,8.771835409789817,8.833601518513186,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16649,3168409,Volkswagen,Golf,9.539644119118783,9.520174986028655,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7136,3140673,Kia,Sportage,9.846917201047734,9.950340371763854,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16476,3168159,Ford,Mondeo,8.656955133791396,8.774986642619236,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12911,3161860,Hyundai,i20,9.543234787249512,9.705131872025365,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17130,3169222,Bmw,1 Series,10.16199824768763,10.034753547787057,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
6689,3139225,Mercedes-benz,CLA Class,10.184711314926863,10.353479862495094,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2821,3102290,Volkswagen,Passat,9.539644119118783,9.522678289923501,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13308,3162593,Peugeot,5008,10.43396873396056,10.19351833091648,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7912,3150995,Volkswagen,Passat,9.608780865147382,9.655706263009867,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17407,3169647,Kia,Sportage,9.841346155998279,9.922028392840396,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5329,3135422,Opel,Astra,9.769956159911606,9.839038062125606,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17134,3169230,Volkswagen,Golf,9.429475901892854,9.573880987799464,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9396,3154466,Mazda,CX-5,9.738023112808596,9.859413436230259,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12613,3161198,Seat,Leon,10.503696737436805,10.473089059599374,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9759,3155299,Volkswagen,Passat,9.305195902988862,9.446328225971767,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10059,3155902,Hyundai,i30,9.767094927630573,9.612169466253736,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11676,3159492,Hyundai,i20,9.79784922051313,9.970535339463167,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8090,3151361,Kia,Sportage,9.825255704266555,9.99341254476887,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13070,3162133,Skoda,Kodiaq,10.201738576337144,10.446231484884775,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
133,3085216,Renault,Captur,9.433483923290392,9.58215185470548,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
2511,3100544,Skoda,Octavia,9.581903928408666,9.648185107932237,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4369,3110743,Audi,A3,10.695008397454334,10.528702843328189,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11777,3159672,Dacia,Sandero,9.081938657171658,9.324770055246335,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13692,3163405,Nissan,Micra,9.205327830152639,9.411533411430751,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5894,3137069,Seat,Arona,10.124629101179664,10.084569660793308,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9445,3154588,Audi,A6,10.777914080311584,10.835353945751118,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14824,3165423,Nissan,X-Trail,10.447264276441805,10.131707688456101,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9747,3155270,Bmw,X5,11.5520981000447,11.47896007790337,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7660,3150370,Volkswagen,Golf,9.994241915804592,9.914246817110376,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12623,3161216,Ford,Focus,9.578449693540579,9.736803360368931,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8161,3151596,Hyundai,i20,9.90323752128092,10.181365732664174,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14646,3165128,Opel,Grandland X,9.959395184474424,10.093479017104253,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11876,3159845,Nissan,Micra,8.980927207648378,9.254194773599936,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5332,3135436,Audi,A6,10.644233711895351,10.33560355603016,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13726,3163465,Ford,Kuga,9.792276623200125,9.97862141317181,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11469,3159029,Hyundai,Tucson,9.61547209118311,9.737967698189962,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14183,3164342,Ford,Fiesta,8.281470857895167,8.175915250683344,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4423,3110965,Volkswagen,Golf,10.163926888594034,10.006901198518783,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
8875,3153224,Ford,Focus,9.137662146478197,9.222015184452015,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17310,3169502,Renault,Clio,9.698613591271663,9.793212773365802,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16445,3168121,Skoda,Kodiaq,10.735309127783832,10.780268060262385,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5470,3135735,Renault,Kadjar,10.081633737919603,10.14590058001397,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
15386,3166369,Hyundai,i40,9.39182824802156,9.279153308826375,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
9328,3154325,Seat,Ibiza,10.03889218954233,9.892867655706484,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
3846,3107725,Citroen,Berlingo,9.350102314351341,9.28258111602937,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5859,3136890,Ford,Transit,10.34158118013602,10.321040602739169,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7718,3150510,Nissan,Qashqai,9.927936232938437,9.8211508143232,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16959,3168896,Volvo,XC90,9.345745008982385,9.845624365745586,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12369,3160770,Volkswagen,Passat,8.507142855562735,8.587501551324975,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
1315,3093177,Ford,Focus,10.043206015705211,9.939812498484612,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4883,3133885,Mini,Hatch,10.307284603543595,10.090425224277894,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12820,3161658,Audi,A6,10.257659366256743,10.239253727259097,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
17531,3169837,Peugeot,2008,10.584055950889214,10.402550058442344,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
4617,3133138,Peugeot,208,9.67721410821299,9.85731129094804,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
14515,3164926,Peugeot,3008,10.124629101179664,10.134262981576528,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
10108,3156008,Nissan,Juke,10.12643108384767,9.971956076783657,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16894,3168789,Volkswagen,Golf,9.647949933410914,9.539790027824267,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
266,3086063,Hyundai,Tucson,10.594056412081272,10.599013947283893,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
7026,3140314,Honda,Fit,9.581903928408666,9.411529775603453,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
12439,3160901,Ford,Fiesta,9.543234787249512,9.545802195990914,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
16745,3168563,Mazda,Demio,8.980927207648378,9.038160116734492,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
11356,3158809,Opel,Astra,9.849559210510572,9.764323954740814,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
13704,3163429,Toyota,Landcruiser,10.644233711895351,10.632201693808351,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
5199,3134946,Volkswagen,Golf,9.90098442231801,9.938136299839677,-0.027911699577382112,6,12,9,6,600,58,0.009463979315576682
