,id,make,model,true,predict,score,max_depth,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,n_estimators,alpha_value,trainScore
7234,3140938,Nissan,Micra,9.952039593118293,9.991795732849145,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7851,3150856,Volkswagen,Passat,10.643041105910228,10.393211608974148,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17133,3169229,Renault,Megane,8.354674261918463,8.386982438752014,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10248,3156297,Toyota,Rav4,10.644233711895351,10.521586110733669,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6959,3140145,Volkswagen,Tiguan,10.402746539930654,10.492698234538636,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6203,3137845,Volkswagen,up!,9.205327830152639,9.171736344477823,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3892,3107881,Kia,Sportage,10.201738576337144,9.838959742138185,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10283,3156429,Hyundai,Tucson,9.996522418503318,9.916207703849404,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2853,3102429,Honda,HR-V,9.996522418503318,10.03013739516589,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
841,3089986,Hyundai,Tucson,9.903437551286085,9.880196521170213,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17097,3169168,Volkswagen,Passat,10.238172478583245,10.18023643045701,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7863,3150886,Nissan,Qashqai,10.18282238350008,10.206008522392816,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9847,3155499,Peugeot,2008,10.595383951194421,10.425575467997573,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9965,3155721,Hyundai,Tucson,9.998797732340453,10.031555065561676,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8871,3153217,Toyota,Rav4,9.61547209118311,9.533551474891857,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11971,3160035,Skoda,Octavia,10.06475570013225,10.243320984365887,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10790,3157450,Audi,A5,10.404111313817522,10.2868973740993,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2978,3103040,Kia,Ceed,9.433083843269053,9.281497360387634,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1038,3091331,Ford,Focus,10.04107321548869,10.024420512548652,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3083,3103537,Mercedes-benz,C Class,10.232755327808727,10.378632639548854,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16318,3167921,Volkswagen,Tiguan,10.461673747661957,10.409075398157778,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15705,3166961,Opel,Astra,8.852950887099581,8.889682392763696,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11699,3159526,Renault,Clio,9.209840246934501,9.185938045431987,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4653,3133222,Ford,Mondeo,9.612466578818832,9.659493554016334,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16482,3168166,Opel,Corsa,10.021270588192511,10.085401762388923,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7024,3140310,Skoda,Octavia,9.877913301416697,9.899645123830979,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17348,3169558,Volkswagen,Polo,9.205327830152639,9.150742533101763,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14434,3164773,Skoda,Fabia,9.539644119118783,9.500108854874162,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2712,3101678,Ford,Focus,10.363030408174957,10.220816369777127,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3827,3107655,Hyundai,Tucson,9.740733301234702,9.758952435813297,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15381,3166358,Toyota,C-HR,10.275051108968611,10.223524273452272,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15895,3167241,Skoda,Fabia,9.708080756193517,9.550527557048344,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13599,3163239,Volkswagen,Passat,10.236381967809457,10.078359755892667,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9752,3155286,Ford,Kuga,10.146433731146518,10.201025513345735,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10193,3156178,Volkswagen,Golf,9.79784922051313,9.925376266592005,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15713,3166972,Nissan,Note,8.955448122347393,9.088287970906416,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15564,3166734,Ford,Fiesta,9.849559210510572,9.811054509684833,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3870,3107823,Ford,Fiesta,9.099408811268901,9.03162887995696,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1967,3097562,Peugeot,208,9.164296433474776,9.31577667141008,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14901,3165540,Peugeot,3008,10.221941283654663,10.345589537783273,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15351,3166311,Peugeot,3008,10.595383951194421,10.55336831860294,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12923,3161884,Peugeot,Partner,9.543234787249512,9.619315995280472,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
65,3084780,Audi,A3,9.738023112808596,9.751210919988928,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
632,3088501,Skoda,Superb,9.67721410821299,9.700833619397143,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13473,3162992,Bmw,1 Series,10.085600754292345,9.83678471084155,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4596,3133078,Nissan,Qashqai,10.621205387030278,10.553200684426557,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4230,3109773,Nissan,X-Trail,10.271596874100524,10.076572062034474,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3442,3105356,Hyundai,ix35,9.093806555720231,8.923434189782283,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5148,3134789,Nissan,Serena,9.53892443574839,9.633526676075144,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13915,3163787,Bmw,1 Series,9.612466578818832,9.391499101424905,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10796,3157465,Nissan,Qashqai,10.201738576337144,10.06805002110056,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5415,3135641,Audi,A6,10.868092144688834,10.947349246724132,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7806,3150745,Renault,Megane,9.795345393916424,9.757267023877525,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14680,3165187,Volkswagen,Golf,11.111701351119319,11.200519318054903,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
147,3085282,Volkswagen,Golf,9.875602349046593,9.98668618062795,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8514,3152349,Kia,Ceed,9.898475010712584,9.962275691583477,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8650,3152695,Mercedes-benz,C Class,10.308919326755392,10.17305398221735,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11024,3157930,Nissan,Note,9.615138591096644,9.581524395643953,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8867,3153204,Volkswagen,Passat,9.612466578818832,9.367297278196478,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4716,3133394,Bmw,5 Series,10.126591103050316,10.114004986404934,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6573,3138911,Honda,Fit,9.388486557359657,9.293079740225295,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1570,3094956,Citroen,Grand C4 Picasso,9.740674462130217,9.557131698111546,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5489,3135785,Renault,Kadjar,10.221577581159291,10.12986272308719,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4714,3133391,Ford,Focus,9.158520623246385,9.092026080485445,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6848,3139802,Seat,Leon,9.994241915804592,10.091667351335735,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12347,3160735,Skoda,Karoq,10.477287975463508,10.716531751115513,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5362,3135503,Mazda,Mazda6,9.453286550586572,9.653465683199652,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2504,3100497,Audi,A4,9.388486557359657,9.109495312770262,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4144,3109308,Renault,Clio,9.898475010712584,9.930895044901082,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5225,3135056,Bmw,2 Series,9.711115659888671,9.728619999072267,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4521,3114917,Honda,Fit,9.429475901892854,9.308606459591488,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5995,3137339,Nissan,Qashqai,10.12643108384767,10.05397724974361,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13154,3162314,Hyundai,Tucson,10.274878680310541,10.33731539217753,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15990,3167380,Suzuki,Swift,9.791997176502765,9.716460536837793,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10813,3157489,Audi,A5,10.201738576337144,10.048557767397941,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3465,3105457,Volkswagen,Golf,10.201738576337144,10.110737735805479,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8680,3152756,Volkswagen,Passat,9.946930110378965,9.904262838661081,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9209,3154026,Nissan,Qashqai,9.99857043378282,9.891999216330811,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4874,3133857,Volkswagen,Passat,9.740674462130217,9.653835871702553,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
274,3086105,Audi,A3,10.165659490817816,9.99766337521561,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4499,3114833,Audi,Q3,10.87297776087786,10.944181355844082,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6510,3138733,Land,ROVER Discovery Sport,10.713306039899766,10.544691165818923,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1903,3097210,Mercedes-benz,C Class,11.007220043898808,11.055011847964447,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1107,3091740,Kia,Sportage,10.515966830028619,10.494893696283764,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16365,3167985,Hyundai,i20,9.79784922051313,9.96442758291561,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5970,3137280,Ford,S-Max,9.90323752128092,9.532353491227756,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1482,3100990,Skoda,Kodiaq,10.932660441466956,11.112268670373904,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12016,3160113,Renault,Clio,9.825255704266555,9.814802595951974,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7791,3150716,Mercedes-benz,E Class,10.544024782823776,10.300345099979655,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10761,3157398,Mercedes-benz,CLA Class,10.04107321548869,10.096812913490135,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3380,3105036,Toyota,Yaris,8.293799608846818,8.274749652810995,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11305,3158700,Toyota,Corolla,10.163926888594034,10.215021601507132,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12813,3161647,Toyota,C-HR,10.2396025825095,10.435645045341516,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12070,3160198,Volkswagen,Golf,9.047821442478408,8.895245784987269,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10712,3157310,Seat,Ateca,10.04107321548869,10.10244776949803,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15559,3166710,Peugeot,3008,10.633328217032549,10.57436962585827,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4024,3108778,Bmw,3 Series,9.612466578818832,7.940989312917132,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11665,3159432,Volkswagen,Polo,9.79784922051313,9.613700452476214,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16917,3168821,Toyota,Avensis,7.24422751560335,7.996720919118058,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7226,3140918,Volkswagen,Passat,9.836278802842678,9.933947227335564,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12835,3161689,Volkswagen,Passat,9.305650551780507,9.058827356408376,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3944,3108158,Mercedes-benz,CLA Class,10.201738576337144,10.132868018124338,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3527,3105892,Audi,A3,10.126631103850338,9.939159549607576,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2418,3100105,Citroen,Grand C4 Picasso,9.581903928408666,9.716792421895015,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15266,3166193,Peugeot,5008,9.468851067127684,9.919754173465652,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8621,3152636,Skoda,Superb,8.45531778769815,8.544332190938183,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
935,3090730,Mazda,Mazda6,9.546455401949554,9.759011717668862,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14946,3165617,Citroen,Grand C4 Picasso,10.221759448941915,9.978501386610688,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5084,3134560,Mercedes-benz,C Class,10.595383951194421,10.7519924780948,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3943,3108143,Audi,A5,10.271596874100524,9.909088814406266,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10522,3156879,Toyota,C-HR,10.292145542327912,10.402081702650431,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1159,3092175,Skoda,Karoq,10.323841273138044,10.50107654785374,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4834,3133775,Ford,Kuga,10.146237633489257,10.075071830967673,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6422,3138489,Ford,Mondeo,9.925444719888171,9.75977534348839,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4985,3134230,Bmw,5 Series,10.274878680310541,10.186360746408692,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8832,3153123,Kia,Sorento,10.404111313817522,10.352807322014202,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15987,3167376,Volkswagen,Polo,9.412464556066316,9.224067126855184,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14298,3164552,Audi,A3,9.798071479779479,9.807375727202238,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12921,3161880,Kia,Sportage,10.043032079974024,10.01576477630725,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9964,3155720,Volkswagen,Tiguan,10.371927459805681,10.240351949302156,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10062,3155907,Volkswagen,Passat,10.201738576337144,10.047153765413176,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15196,3166054,Renault,Clio,9.388486557359657,9.410988685641215,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1810,3096558,Toyota,Auris,9.345745008982385,9.169464924382641,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13272,3162509,Nissan,Qashqai,9.388486557359657,9.264560165223012,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14400,3164722,Opel,Corsa,8.698681067461614,8.895594428504781,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1909,3097238,Suzuki,Vitara,10.293331279741336,10.634329383616434,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4266,3109890,Audi,A3,9.940301525658844,9.938591799998763,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11848,3159791,Volkswagen,Tiguan,10.735309127783832,10.652901384826059,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7813,3150757,Ford,Focus,9.51044496442652,9.51155248509273,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15519,3166653,Hyundai,Tucson,10.477287975463508,10.440687646568195,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16849,3168723,Audi,A4,10.702120240942051,10.768521786574992,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2686,3101540,Renault,Megane,10.146433731146518,10.144040716451297,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9096,3153696,Hyundai,Tucson,10.679228031399926,11.256699555750703,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6673,3139182,Bmw,X5,11.12652741957929,11.034042004092338,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7963,3151103,Audi,A6,10.239781201782993,10.037558798393832,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6149,3137677,Ford,Transit Custom,9.72913416539135,9.804225706533387,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10387,3156627,Ford,Fiesta,9.528794103094718,9.647609931952507,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14231,3164450,Ford,Transit Custom,9.345745008982385,9.592750975431374,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12700,3161361,Bmw,3 Series,10.083723602839061,9.924888709247144,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13520,3163099,Volkswagen,Golf,8.980927207648378,9.171553792359145,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1697,3095803,Nissan,Qashqai,10.081633737919603,9.85868794688796,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
464,3087349,Hyundai,i20,9.74090979777877,9.837996931202516,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6324,3138174,Opel,Astra,9.67721410821299,9.569322361426213,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12387,3160797,Hyundai,Tucson,7.718685495198466,9.00135239631702,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10751,3157375,Volkswagen,Polo,10.03889218954233,9.872284126129813,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14158,3164303,Nissan,Qashqai,10.081005925824062,9.965676825362321,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15698,3166947,Ford,Fiesta,8.955577146281511,9.19889673366881,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15356,3166319,Volkswagen,Touareg,10.596384701840863,11.055235379591604,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3256,3104425,Bmw,5 Series,10.126591103050316,10.266072830347198,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6186,3137791,Hyundai,Tucson,9.973246796950981,10.055622213033379,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14706,3165232,Bmw,X5,11.00126616045566,10.785505517441806,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16865,3168743,Audi,A1,9.153770020487789,9.064307911003713,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15988,3167378,Volkswagen,Polo,9.432683603119623,9.322823324948104,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3819,3107625,Volkswagen,Touran,10.426735696300677,10.139012053653001,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
1181,3092327,Volkswagen,Golf,9.79784922051313,9.862032967904492,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12257,3160552,Bmw,2 Series,10.04107321548869,9.831569546338851,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4489,3114796,Volkswagen,T-Roc,10.461673747661957,10.472735194512433,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
3919,3108021,Hyundai,i10,9.676900579444158,9.765851264611602,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
39,3084616,Volkswagen,Golf,9.849559210510572,10.015166129424546,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11039,3157958,Volkswagen,Polo,9.795345393916424,9.760833938014134,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7122,3140609,Bmw,5 Series,9.708080756193517,9.871759246637694,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2382,3099909,Opel,Astra,9.543234787249512,9.519785719086853,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
15224,3166114,Mitsubishi,Outlander,9.95208722237219,10.022846622748,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16196,3167731,Bmw,5 Series,9.949893925350283,10.21660582198198,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
567,3088219,Audi,A6,9.543234787249512,9.378387131028441,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2680,3101513,Volkswagen,Golf,9.296518068217235,9.46451594323205,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6751,3139486,Peugeot,Partner,10.477287975463508,10.336652109172219,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12392,3160804,Hyundai,i30,9.185022563991893,9.261902112293392,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6084,3137516,Mazda,Mazda3,9.795345393916424,9.899061918050105,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10948,3157783,Nissan,Note,9.47231994707559,9.460257851239735,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12789,3161595,Volkswagen,Golf,9.159047077588632,8.980411025018348,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5353,3135480,Volkswagen,Polo,9.185022563991893,9.253629473711502,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17074,3169139,Volkswagen,Polo,9.336973022909548,9.200948734399761,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4442,3111043,Audi,A1,9.546455401949554,9.445950583594888,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6925,3140032,Toyota,Aqua,9.371608519572305,9.328038179456614,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5659,3136290,Ford,Fiesta,9.903487552536127,9.908115276118023,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11558,3159211,Hyundai,Tucson,10.584055950889214,10.634675873896986,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11102,3158086,Bmw,5 Series,10.124629101179664,10.127417346119952,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4305,3110461,Audi,A4,10.558413520275876,10.50670094450266,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12802,3161619,Audi,A4,8.771835409789817,8.840157878049922,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16649,3168409,Volkswagen,Golf,9.539644119118783,9.491674377878724,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7136,3140673,Kia,Sportage,9.846917201047734,9.932521844949397,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
16476,3168159,Ford,Mondeo,8.656955133791396,8.84864146612481,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12911,3161860,Hyundai,i20,9.543234787249512,9.673973388659688,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17130,3169222,Bmw,1 Series,10.16199824768763,10.117365395887038,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
6689,3139225,Mercedes-benz,CLA Class,10.184711314926863,10.395780982287796,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2821,3102290,Volkswagen,Passat,9.539644119118783,9.538407404133535,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13308,3162593,Peugeot,5008,10.43396873396056,10.197377277618294,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7912,3150995,Volkswagen,Passat,9.608780865147382,9.69848512380651,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17407,3169647,Kia,Sportage,9.841346155998279,9.916721503180547,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5329,3135422,Opel,Astra,9.769956159911606,9.923533438827217,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
17134,3169230,Volkswagen,Golf,9.429475901892854,9.537965121752272,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9396,3154466,Mazda,CX-5,9.738023112808596,9.828609139205382,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12613,3161198,Seat,Leon,10.503696737436805,10.33604707960755,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9759,3155299,Volkswagen,Passat,9.305195902988862,9.484172473024854,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
10059,3155902,Hyundai,i30,9.767094927630573,9.553326853474243,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11676,3159492,Hyundai,i20,9.79784922051313,9.95143743367305,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8090,3151361,Kia,Sportage,9.825255704266555,9.941391554378713,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13070,3162133,Skoda,Kodiaq,10.201738576337144,10.408994074744955,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
133,3085216,Renault,Captur,9.433483923290392,9.57958292308959,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
2511,3100544,Skoda,Octavia,9.581903928408666,9.622502000815285,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
4369,3110743,Audi,A3,10.695008397454334,10.479005400302752,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
11777,3159672,Dacia,Sandero,9.081938657171658,9.369659210198074,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
13692,3163405,Nissan,Micra,9.205327830152639,9.40449075165151,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
5894,3137069,Seat,Arona,10.124629101179664,10.053945309146963,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9445,3154588,Audi,A6,10.777914080311584,10.809612775513447,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
14824,3165423,Nissan,X-Trail,10.447264276441805,10.176706290448143,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
9747,3155270,Bmw,X5,11.5520981000447,11.402377348020652,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
7660,3150370,Volkswagen,Golf,9.994241915804592,9.955827435783826,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
12623,3161216,Ford,Focus,9.578449693540579,9.728685232470214,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
8161,3151596,Hyundai,i20,9.90323752128092,10.167100871296732,-0.027834476246699172,6,12,0,9,6,600,58,0.009506297103255493
